"","ID","org","collection","freq","jurisdiction","date_created","date_last_mod","type"
"742","7e0bbc5f-defa-4fae-b8e8-427eed4b25fe","statcan","primary","as_needed","federal","2021-03-05T13:41:10.472345","2021-03-08T13:47:04.588859","dataset"
"743","7e573f35-2bbe-4451-be50-bd1d14cd2859","qc","federated","P1W","municipal","2020-09-11T15:04:49.566823","2020-12-21T19:53:30.971676","dataset"
"744","7e956fd0-5428-4cb2-b8a0-829eef068452","on","federated","P1Y","provincial","2021-01-27T16:11:18.287162","2021-01-28T16:52:31.095298","dataset"
"745","7ec19dde-3da6-40f5-9d68-b8f136cad8cd","qc","federated","P1Y","provincial","2020-09-11T15:04:56.017668","2021-02-01T14:35:56.930970","dataset"
"746","7efd8b4b-cc63-4337-a551-c940a346605b","on","federated","P1M","provincial","2021-01-27T16:11:25.286192","2021-01-28T16:52:32.501002","dataset"
"747","7f5b2c8f-f3e8-47b2-a5b6-0f736f3613eb","pwgsc-tpsgc","primary","P1Y","federal","2020-08-25T12:00:26.747273","2021-02-10T13:21:56.693818","dataset"
"748","7fe0798e-7b05-414f-8fa9-e8d8e7adc546","qc","federated","P1Y","provincial","2020-09-11T15:57:20.016528","2021-02-01T14:35:58.588528","dataset"
"749","7ff3b12e-db31-4984-90a0-19a2a30cfeba","qc","federated","irregular","municipal","2020-09-11T15:05:14.296319","2021-02-01T14:35:59.876825","dataset"
"750","8015bcc6-401d-4927-a447-bb35d5dfcc91","statcan","primary","P1M","federal","2020-06-10T12:39:02.670353","2021-03-04T13:38:47.300923","dataset"
"751","806d3306-4445-47c4-a14c-3f602623e4e2","on","federated","as_needed","provincial","2021-01-27T16:11:31.954494","2021-01-28T16:52:33.970943","dataset"
"752","809e4442-983a-4943-a2a0-382ba39c227a","on","federated","P3M","provincial","2021-01-27T16:11:39.087856","2021-03-03T08:00:59.974207","dataset"
"753","80a03e9d-42cc-4fbe-a399-2aec25e3be10","qc","federated","P1D","provincial","2020-09-11T16:00:56.874301","2021-03-24T10:01:33.458685","dataset"
"754","80ae9905-9034-4cf7-9057-d34af6065561","tbs-sct","primary","not_planned","federal","2021-01-27T18:20:56.737075","2021-03-22T19:51:04.492144","dataset"
"755","80b32690-7944-4086-8fc6-512ae6f56994","qc","federated","irregular","municipal","2020-09-11T15:05:25.980477","2021-02-01T14:36:05.194316","dataset"
"756","80c75c39-80fe-4fff-8290-49e2b66e07e6","dnd-mdn","primary","P1Y","federal","2020-04-02T11:40:37.424305","2020-04-02T11:40:37.424313","dataset"
"757","810a839d-de38-41fa-9431-873508a2ae1a","statcan","primary","P3M","federal","2020-09-10T12:38:50.186057","2021-02-26T13:38:58.738067","dataset"
"758","812aadb8-9d61-42f4-bc34-d77a9fadf454","qc","federated","irregular","municipal","2020-09-11T15:05:32.454349","2021-02-01T14:36:06.945408","dataset"
"759","81326603-f0a5-44e1-a475-ecabb56705d7","on","federated","P1Y","provincial","2021-01-27T16:11:45.919554","2021-01-28T16:52:37.234774","dataset"
"760","815e4145-dc1f-4a37-9aa4-894837967606","statcan","primary","as_needed","federal","2020-04-29T12:39:36.722833","2020-11-27T20:35:18.291022","dataset"
"761","816ccd08-fc11-418a-b3fd-2366cf9d85ec","on","federated","P1Y","provincial","2021-01-27T16:11:53.208668","2021-01-28T16:52:38.945423","dataset"
"762","81837a13-0b34-4212-9861-f11575f2d3a8","statcan","primary","P6M","federal","2021-02-11T13:38:57.740601","2021-02-12T13:39:32.113921","dataset"
"763","81c48bca-938c-413c-8c35-a33f96ed8660","on","federated","P1Y","provincial","2021-01-27T16:12:00.166833","2021-01-28T16:52:40.589772","dataset"
"764","820b3aa9-09f0-4725-b50b-024914b6ce3c","statcan","primary","P1M","federal","2020-04-16T12:39:10.307518","2021-03-26T12:42:24.991428","dataset"
"765","8225a0cb-0f2d-4eef-9ed4-d1be99757f7c","statcan","primary","P1M","federal","2020-04-09T12:39:13.100425","2021-03-23T14:59:57.699447","dataset"
"766","82c7eaa7-7078-4d38-a880-25d53f00c579","dfo-mpo","primary","not_planned","federal","2021-03-19T17:12:01.647495","2021-03-19T17:42:03.294479","dataset"
"767","82d177e2-bef7-420f-b4b6-4ecad2124a6c","statcan","primary","as_needed","federal","2021-03-24T12:43:34.062481","2021-03-24T12:43:34.062490","dataset"
"768","82de93d9-0ee6-4c38-b2fd-f3504c4632d7","on","federated","not_planned","provincial","2021-01-27T16:12:08.725478","2021-01-28T16:52:44.862724","dataset"
"769","832305e4-8be9-42fa-92a2-73e961758c31","on","federated","P3M","provincial","2021-01-27T16:12:15.872983","2021-01-28T16:52:46.411571","dataset"
"770","832d969a-22db-41a0-a7ad-03b2f40b8ab2","statcan","primary","as_needed","federal","2020-07-14T12:39:22.809903","2020-11-27T20:41:51.263028","dataset"
"771","832eddd0-6ef6-4afb-ad62-43beaf3a8c31","on","federated","P1Y","provincial","2021-01-27T16:12:22.881585","2021-01-28T16:52:48.382316","dataset"
"772","8341f9d7-428a-4522-8dc1-a0c5cca53609","qc","federated","P1Y","provincial","2020-09-11T15:05:40.137492","2021-02-01T14:36:08.811268","dataset"
"773","838ea4e0-f7af-4854-87df-e9b62cc5db61","statcan","primary","P1M","federal","2021-01-25T13:43:35.091928","2021-03-16T12:44:22.537972","dataset"
"774","83934503-cfae-4773-b258-e336896c2c53","hc-sc","primary","P1Y","federal","2020-10-30T18:41:06.633749","2020-10-30T18:41:06.633755","dataset"
"775","839dac6b-75b8-49c8-b7f2-bbc1d0a161d5","fin","primary","not_planned","federal","2021-03-04T19:40:15.231331","2021-03-04T19:40:15.231338","dataset"
"776","83b53104-19f9-4a77-8e38-a56c5575ef1c","on","federated","P1Y","provincial","2021-01-27T16:12:29.744603","2021-01-28T16:52:50.238287","dataset"
"777","83d81d7f-44d6-4536-a5d5-bff281976b44","qc","federated","irregular","municipal","2020-09-11T15:05:48.145599","2021-02-01T14:36:11.652011","dataset"
"778","842166b6-bb80-48dc-8dac-9ba34dfc7821","qc","federated","P1D","provincial","2020-09-11T15:05:55.312942","2021-02-01T14:36:13.425728","dataset"
"779","8428d8c2-4ebe-438d-bbe8-8d229694e86f","on","federated","P1Y","provincial","2021-01-27T16:12:39.493917","2021-01-28T16:52:55.527741","dataset"
"780","849fecf2-f166-499a-b473-5cfc7c7976ef","on","federated","unknown","provincial","2021-01-27T16:12:46.122984","2021-01-28T16:52:56.894248","dataset"
"781","84d21903-94a2-4c93-a447-976de7de7051","qc","federated","P1W","municipal","2020-09-11T15:06:03.050070","2021-02-01T14:36:16.269171","dataset"
"782","8506fe16-fe11-4dde-aa77-3d4c2ca54fdb","on","federated","unknown","provincial","2021-01-27T16:12:52.804482","2021-01-28T16:52:58.745840","dataset"
"783","8520b122-0f3b-4cac-9459-ed791e05e77c","qc","federated","irregular","municipal","2020-09-11T15:06:09.820411","2021-02-01T14:36:17.654052","dataset"
"784","853acdd6-b3cc-4957-8447-c885669a9dad","crtc","primary","as_needed","federal","2020-07-16T19:30:26.455835","2020-07-16T19:50:26.983554","dataset"
"785","85529c04-c2f1-4585-9c52-91873236fc17","statcan","primary","P1Y","federal","2021-03-25T13:04:55.844349","2021-03-25T13:04:55.844359","dataset"
"786","857d007a-f195-434b-bc00-7012a6244a90","qc","federated","P1Y","provincial","2020-09-11T15:06:16.799219","2021-02-01T14:36:19.001153","dataset"
"787","85875487-b669-4c4d-849c-ef76cfa27392","statcan","primary","as_needed","federal","2021-03-25T13:04:27.702303","2021-03-25T13:04:27.702311","dataset"
"788","858a7a99-292e-4bf0-b956-4c0e730f760c","qc","federated","irregular","municipal","2020-09-11T15:06:31.989665","2021-02-01T14:36:23.181640","dataset"
"789","85ac1ca1-f206-4948-97a7-4c6ccc3ff6dd","pwgsc-tpsgc","primary","as_needed","federal","2020-07-23T18:30:40.743689","2020-07-23T18:30:40.743696","dataset"
"790","85f12a65-048d-4ad1-b97e-ec0b4624b4e2","qc","federated","P1Y","provincial","2020-09-11T15:06:38.634985","2021-02-01T14:36:24.650684","dataset"
"791","861e17da-e373-491e-8050-cc502cc3e7c4","statcan","primary","P1W","federal","2020-06-19T12:38:41.468552","2021-03-11T13:40:14.698105","dataset"
"792","861e8747-b928-418e-874d-6bd0f90c23b9","on","federated","P1Y","provincial","2021-01-27T16:12:59.476093","2021-01-28T16:53:00.239269","dataset"
"793","861f4388-feb8-4a9f-8b99-5701a0867e72","on","federated","P1Y","provincial","2021-01-27T16:13:06.367018","2021-01-28T16:53:01.868901","dataset"
"794","86292f1c-b703-495c-8e31-49973462a3d2","qc","federated","irregular","municipal","2020-09-11T15:06:45.591210","2021-02-01T14:36:26.298515","dataset"
"795","86bc05cb-b5c2-407c-aa7c-f1f3646c8baf","on","federated","P1Y","provincial","2021-01-27T16:13:13.219527","2021-01-28T16:53:03.199820","dataset"
"796","86c39199-5786-4953-bcd6-6ac14d91450e","on","federated","P1Y","provincial","2021-01-27T16:13:19.922562","2021-01-28T16:53:04.582628","dataset"
"797","86f21762-37a5-4961-b99a-2664949b9371","qc","federated","P1W","municipal","2020-09-11T15:06:52.430094","2020-12-21T19:55:10.939711","dataset"
"798","8789b6a1-ac9a-4a1e-84a2-38cd65e5639e","statcan","primary","P3M","federal","2020-06-09T12:38:00.307246","2021-02-25T13:39:39.894908","dataset"
"799","8797c382-50c4-4a85-bc16-54cc382391c0","qc","federated","not_planned","municipal","2020-09-11T15:06:59.022724","2021-02-01T14:36:27.762696","dataset"
"800","87bc7be0-a935-454f-a3db-9dae8a8354ba","qc","federated","irregular","provincial","2020-09-11T15:07:06.230332","2021-02-01T14:36:29.350568","dataset"
"801","87f18f51-7d69-4ce7-9db4-9a29d9245300","statcan","primary","as_needed","federal","2021-03-23T15:01:35.927604","2021-03-23T15:01:35.927613","dataset"
"802","8823ea74-1ab1-4a98-8408-6c1e42e3425c","statcan","primary","as_needed","federal","2020-07-14T12:39:10.654649","2020-11-27T20:41:42.178807","dataset"
"803","8854358f-1110-48f9-9a38-cc128edc8160","statcan","primary","P6M","federal","2021-02-11T13:38:54.603885","2021-02-12T13:39:30.325479","dataset"
"804","8857d289-0c7d-42e6-bcd2-e9993c82dc42","statcan","primary","as_needed","federal","2020-04-29T12:40:33.457444","2020-11-27T20:53:50.923774","dataset"
"805","886c9346-baab-46a6-a318-61bad05d5f22","qc","federated","P1W","municipal","2020-09-11T15:07:12.841716","2021-02-01T14:36:30.806663","dataset"
"806","887ef970-88df-4117-adc1-895e6fdb0a3a","qc","federated","irregular","municipal","2020-09-11T15:07:19.533153","2021-02-01T14:36:32.237145","dataset"
"807","897ddf13-ec1c-4664-b6b9-8cdb5293c52a","on","federated","P1Y","provincial","2021-01-27T16:13:26.875608","2021-01-28T16:53:06.331730","dataset"
"808","89a0ce7b-c16a-4295-a4d4-d8bdeed0cc03","qc","federated","P1D","municipal","2020-09-11T15:07:26.830565","2021-02-01T14:36:34.209835","dataset"
"809","89b12d0b-e844-4470-8123-bd062d27be0b","dnd-mdn","primary","P1Y","federal","2020-04-02T11:40:30.148906","2020-04-02T11:40:30.148915","dataset"
"810","89b2c08d-f83c-4be2-9e57-6d16f2f88827","qc","federated","irregular","municipal","2020-09-11T15:07:33.700885","2021-02-01T14:36:35.903070","dataset"
"811","89c01d07-8da6-4a20-972e-5306351a3f7f","qc","federated","P1Y","provincial","2020-09-11T15:07:41.246282","2021-02-01T14:36:37.500960","dataset"
"812","89e9bb8e-d069-4c8d-96af-090d03e80cc9","statcan","primary","P1Y","federal","2021-01-25T13:39:37.903629","2021-01-26T13:39:13.364169","dataset"
"813","89fdc53c-cf70-485f-ab1a-9b10044d9f15","qc","federated","continual","municipal","2020-09-11T15:07:48.668534","2021-02-17T10:01:22.861968","dataset"
"814","8a21881f-178a-4160-8789-990a0f2a838c","qc","federated","irregular","municipal","2020-09-11T15:07:55.954731","2021-02-01T14:36:41.271396","dataset"
"815","8a6a3f7e-dbca-467c-ad55-8ab6ddc7754b","statcan","primary","as_needed","federal","2020-09-29T12:41:14.835446","2020-09-30T12:41:10.869243","dataset"
"816","8b2d095e-1099-44aa-a51c-85d5f74ec1de","on","federated","P3M","provincial","2021-01-27T16:13:34.088588","2021-01-28T16:53:07.700321","dataset"
"817","8b93da2e-0289-4d2f-8804-377966a9b16e","statcan","primary","as_needed","federal","2021-02-18T13:39:51.147803","2021-03-26T12:42:30.551456","dataset"
"818","8bb736fa-3c59-434f-ae74-a0ca007f3314","statcan","primary","P1Y","federal","2021-03-26T12:40:54.773197","2021-03-26T12:40:54.773205","dataset"
"819","8bbe3a4e-c653-406d-8e65-da29aa84301b","statcan","primary","as_needed","federal","2021-01-26T13:40:22.724100","2021-01-27T13:39:47.990939","dataset"
"820","8bed8c7b-0e9a-435c-bc63-a3214f4f8016","dnd-mdn","primary","not_planned","federal","2021-03-12T15:40:19.675308","2021-03-12T15:40:19.675315","dataset"
"821","8c149ace-7b2f-4041-99ec-3bdbef5dcee6","qc","federated","irregular","municipal","2020-09-11T15:08:03.205403","2021-02-01T14:36:42.639596","dataset"
"822","8c22adc5-b4d3-4f66-b56b-fdce617d88c7","tc","primary","P1M","federal","2021-03-09T18:30:36.961197","2021-03-09T18:30:36.961221","dataset"
"823","8c773994-1031-411b-a1ad-933928daa4ac","dfo-mpo","primary","not_planned","federal","2021-02-12T19:23:07.912609","2021-02-19T03:31:09.573868","dataset"
"824","8c806538-d970-4b2e-bef3-125acbaf23d5","cra-arc","primary","P1Y","federal","2020-12-07T21:51:39.434844","2020-12-07T21:51:39.434850","dataset"
"825","8cdd0213-dfdf-4030-9d89-c528b32f0a52","statcan","primary","P1Y","federal","2020-04-24T12:38:47.291180","2020-04-27T12:38:55.935176","dataset"
"826","8ceaa13d-603f-4959-a888-fb31fcd20182","ssc-spc","primary","P1Y","federal","2020-08-26T13:11:34.842452","2020-08-26T13:11:34.842476","dataset"
"827","8d1c1213-7cf3-4142-a299-40333fa4e3ed","on","federated","P1Y","provincial","2021-01-27T16:13:40.980339","2021-01-28T16:53:09.477191","dataset"
"828","8d240a32-08df-4e7d-a53c-508c397f1f3a","statcan","primary","as_needed","federal","2020-04-29T12:39:39.928671","2020-11-27T20:35:19.836028","dataset"
"829","8d46f6c9-1446-47bb-9d9f-9e0af6c13726","on","federated","P1W","provincial","2021-01-27T16:13:48.079213","2021-01-28T16:53:10.822077","dataset"
"830","8d6bdf3a-f866-4b93-81a9-3ce2961c23bc","qc","federated","P1Y","provincial","2020-09-11T15:08:24.921897","2021-02-01T14:36:45.179590","dataset"
"831","8d8699ae-c080-4e73-90a1-daaab94b84df","pwgsc-tpsgc","primary","P1Y","federal","2020-07-08T15:54:01.551962","2021-02-10T13:21:53.853246","dataset"
"832","8d8c31d3-4ec8-4684-b817-39ce2884bb2f","on","federated","P1Y","provincial","2021-01-27T16:13:54.559231","2021-01-28T16:53:12.334405","dataset"
"833","8da73272-8078-4cbd-ae35-1b5c60c57796","on","federated","P1W","provincial","2021-02-10T19:46:44.040252","2021-03-24T08:00:53.869232","dataset"
"834","8db9f9ef-2416-456d-9340-f1c253b3d99e","on","federated","P1Y","provincial","2021-01-27T16:14:01.354568","2021-01-28T16:53:14.004612","dataset"
"835","8dd0ab9b-d45d-4526-9256-c598fbc4ff3a","qc","federated","P1Y","provincial","2020-09-11T15:08:32.564180","2021-02-01T14:36:47.325627","dataset"
"836","8dd57ba0-4c9b-43c4-a839-0038ebe1d828","qc","federated","P1Y","provincial","2020-09-11T15:08:39.954493","2021-02-01T14:36:50.009542","dataset"
"837","8e36a917-d9ba-40da-882a-f5d6b5244e98","qc","federated","P1Y","provincial","2020-09-11T15:08:46.633195","2021-02-01T14:36:51.593477","dataset"
"838","8e94a2d8-8876-43dc-94b1-1c896f13624b","statcan","primary","P1Y","federal","2021-03-29T12:42:35.645609","2021-03-29T12:42:35.645616","dataset"
"839","8f3a449b-bde5-4631-ada6-8bd94dbc7d15","on","federated","P1D","provincial","2021-02-10T19:46:47.450614","2021-03-24T08:00:55.638165","dataset"
"840","8f456715-9b14-4bac-a3fd-49fdaee1f9d6","nrcan-rncan","primary","P1Y","federal","2020-12-14T19:01:06.177526","2020-12-17T20:01:31.687650","dataset"
"841","8f692b29-2c38-435e-93ea-ca2e56c8aa7f","statcan","primary","P1Y","federal","2021-03-10T13:39:22.533337","2021-03-11T13:39:59.324407","dataset"
"842","8f7ffc2a-99d0-4496-bdcb-ddf6f9c5e0c0","on","federated","P1Y","provincial","2021-01-27T16:14:08.321830","2021-01-28T16:53:15.774766","dataset"
"843","8f85b772-587b-4e56-924e-2ea1e0501336","qc","federated","P1Y","provincial","2020-09-11T15:08:53.462804","2021-02-01T14:36:53.206019","dataset"
"844","8fac23ec-4305-434d-b57e-3bc9414245d7","on","federated","not_planned","provincial","2021-01-27T16:14:17.366146","2021-01-28T16:53:21.081628","dataset"
"845","8fcfc117-1b3c-4648-abae-120865e23f9b","on","federated","P1Y","provincial","2021-01-27T16:14:24.305957","2021-01-28T16:53:22.746868","dataset"
"846","8fd0f79b-2165-4206-aeda-d1477a97bfbe","dnd-mdn","primary","P1Y","federal","2021-03-19T11:51:47.011564","2021-03-19T11:51:47.011573","dataset"
"847","8fd26172-1e36-4626-af2b-b802e4686bcd","statcan","primary","as_needed","federal","2020-05-28T12:38:11.988225","2020-07-20T12:41:18.846747","dataset"
"848","8fe69713-fade-4751-a0b4-7e57a81886b1","qc","federated","as_needed","municipal","2020-09-11T15:09:00.852970","2021-02-01T14:36:54.582142","dataset"
"849","8fe711a1-9782-434d-a901-ee7ef33de26b","on","federated","P1Y","provincial","2021-01-27T16:14:31.416123","2021-01-28T16:53:24.684936","dataset"
"850","901b0c5a-7e26-4834-ada8-50217ecf73a7","statcan","primary","P1Y","federal","2021-03-25T13:03:30.538368","2021-03-25T13:03:30.538375","dataset"
"851","90339053-493a-456a-89e2-c8555e587a91","on","federated","P1Y","provincial","2021-01-27T16:14:38.268783","2021-01-28T16:53:26.171725","dataset"
"852","904d1050-b7ff-4f41-a1bb-50b450e962a8","on","federated","P1W","provincial","2021-01-27T16:14:44.822283","2021-03-10T08:00:57.690265","dataset"
"853","906cd35c-d396-4999-9a9f-f5351796661f","cfia-acia","primary","as_needed","federal","2020-05-12T13:30:37.416407","2020-06-10T16:41:44.910818","dataset"
"854","907e05b4-e80e-4d25-9ec6-4ce45fccec05","on","federated","P1Y","provincial","2021-01-27T16:14:51.719407","2021-01-28T16:53:28.935312","dataset"
"855","9113b271-a86b-42ea-85e7-74d685108c81","qc","federated","irregular","municipal","2020-09-11T15:09:22.035393","2021-02-01T14:36:56.245877","dataset"
"856","911a70f1-1053-4f4a-9c3b-529de857bb16","qc","federated","P1Y","provincial","2020-09-11T15:09:29.526047","2021-02-01T14:36:57.758831","dataset"
"857","91342825-2d56-476c-9170-e7a2f8044a06","statcan","primary","as_needed","federal","2020-07-14T12:38:29.893281","2020-11-27T20:31:20.134911","dataset"
"858","91380ff3-3076-4517-8cc0-cf041731aa7f","qc","federated","irregular","municipal","2020-09-11T15:09:36.143230","2021-02-01T14:36:59.090436","dataset"
"859","917baa1c-9a5e-4c1f-851f-a227bba6b566","qc","federated","irregular","municipal","2020-09-11T15:09:43.151205","2020-12-21T19:57:00.502762","dataset"
"860","92516710-bdc9-404b-b4b5-b8472a1e8803","qc","federated","P3M","municipal","2020-11-19T14:53:02.844475","2021-02-01T14:37:00.490603","dataset"
"861","92d70230-34c2-44a9-a61f-cf0721375473","on","federated","as_needed","provincial","2021-01-27T16:14:59.171999","2021-01-28T16:53:30.786693","dataset"
"862","92e6181d-1f0d-4284-a852-4a3c8dde03f1","qc","federated","not_planned","provincial","2020-12-16T19:18:25.563049","2021-02-01T14:37:01.779396","dataset"
"863","92fd75b3-cd3d-4e2d-add0-c8c71a3a375d","pwgsc-tpsgc","primary","P1Y","federal","2021-01-12T16:20:36.399669","2021-01-12T16:20:36.399675","dataset"
"864","931f6979-9dcb-4dd8-ab4e-d968a5ecc11f","statcan","primary","P1Y","federal","2020-06-25T12:39:08.377093","2020-06-26T12:39:53.103014","dataset"
"865","936e2845-0976-4998-bbda-c150dc919ba8","qc","federated","P1Y","provincial","2020-09-11T15:09:49.917151","2021-02-01T14:37:03.256457","dataset"
"866","93754f06-e946-43c3-89dc-73cfc0736f09","nrcan-rncan","primary","P1Y","federal","2020-12-23T20:12:50.432816","2020-12-23T20:12:50.432822","dataset"
"867","93ce9cb5-0811-48e5-885e-98dce192d293","qc","federated","P1M","provincial","2020-11-19T14:53:16.691698","2021-03-17T10:01:26.973099","dataset"
"868","93fd8be0-53df-451b-a569-8b5b285563d8","statcan","primary","as_needed","federal","2021-03-05T13:41:19.917313","2021-03-08T13:47:28.224849","dataset"
"869","94123115-97c6-4049-a500-6800d4de1ad7","on","federated","as_needed","provincial","2021-01-27T16:15:06.518744","2021-01-28T16:53:32.472142","dataset"
"870","9416343e-3abd-42f2-a5a1-781eb6d89949","nrcan-rncan","primary","P1Y","federal","2020-12-23T20:13:03.846326","2020-12-23T20:13:03.846333","dataset"
"871","943bf975-e796-4236-a5b0-c46bc1afd6b1","qc","federated","P1Y","provincial","2020-09-11T15:09:56.734583","2021-02-17T10:01:28.892468","dataset"
"872","945948ff-ab9c-4461-b7de-225bfd2a02db","csec-cstc","primary","P1Y","federal","2020-12-23T21:12:40.592519","2021-01-25T21:11:15.395128","dataset"
"873","947de660-98e0-4d34-9d51-1ebd8650f743","on","federated","as_needed","provincial","2021-01-27T16:15:13.983237","2021-01-28T16:53:34.054562","dataset"
"874","94821531-84c2-4817-93a4-2cecfb6ad758","on","federated","P1Y","provincial","2021-01-27T16:15:20.684575","2021-01-28T16:53:35.325511","dataset"
"875","94906755-1cb9-4c2d-aaa6-bf365f3d4de8","esdc-edsc","primary","P1W","federal","2020-07-10T19:10:53.343079","2020-11-27T19:51:55.972535","dataset"
"876","94de8352-1e2c-425e-99e6-9528e4c0e52f","statcan","primary","P1M","federal","2021-01-25T13:43:41.932962","2021-03-16T12:44:25.342281","dataset"
"877","9526e2f0-06b9-42cf-a10f-907d6c077a93","statcan","primary","as_needed","federal","2020-07-14T12:39:37.326189","2020-11-27T20:49:54.094044","dataset"
"878","956c8397-0a23-4bde-9835-a326652ee136","nrcan-rncan","primary","P1Y","federal","2020-12-23T20:12:59.449053","2020-12-23T20:12:59.449062","dataset"
"879","957b26dc-20db-4098-a698-95f8edf1c01f","statcan","primary","P1Y","federal","2021-03-26T12:41:27.726801","2021-03-26T12:41:27.726808","dataset"
"880","9588321b-3f92-4c0b-b24a-739b3e99f1f9","on","federated","not_planned","provincial","2021-01-27T16:15:27.658045","2021-01-28T16:53:36.768802","dataset"
"881","95bb7872-3f72-4660-ab1e-4054a8a9fe02","qc","federated","P1M","municipal","2020-11-19T14:53:39.136847","2021-02-01T14:37:09.211958","dataset"
"882","95be16fd-8322-4f4a-a955-481df2cca5b6","qc","federated","P1Y","provincial","2020-09-11T15:10:11.921430","2021-02-01T14:37:10.943415","dataset"
"883","95e43652-6c9d-4fb6-96c1-37dfa2929ba6","statcan","primary","P1M","federal","2020-12-22T13:40:21.876844","2021-03-30T12:44:14.495213","dataset"
"884","95f1f37f-09b7-4aca-be10-074b3139df1f","nrcan-rncan","primary","P1Y","federal","2020-12-17T21:31:25.104787","2020-12-17T21:31:25.104793","dataset"
"885","960c4913-2cf9-4530-bf51-55f4aaff4b7b","esdc-edsc","primary","as_needed","federal","2020-12-16T13:50:52.093992","2021-02-26T23:00:46.586100","dataset"
"886","967a942d-9397-4e7c-8f42-77fc422c0a37","on","federated","P1Y","provincial","2020-11-27T14:21:09.317563","2021-02-10T18:55:53.991631","dataset"
"887","9683ba3d-20d2-4014-af0c-afbe95b17488","on","federated","as_needed","provincial","2021-01-27T16:15:34.535264","2021-01-28T16:53:38.452865","dataset"
"888","9684ae1f-c5d9-4329-8c8a-10c4ef33c39d","statcan","primary","as_needed","federal","2020-04-29T12:39:53.443550","2020-11-27T20:35:28.384833","dataset"
"889","96993a2b-9260-486a-9b44-7f4afdd61ca9","qc","federated","irregular","municipal","2020-09-11T15:10:18.874526","2021-02-01T14:37:12.581763","dataset"
"890","96c41f45-6f76-4cc2-a6a8-98299fe26cd6","qc","federated","P1W","municipal","2020-09-11T15:10:25.495427","2021-02-01T14:37:14.285279","dataset"
"891","96d25b21-c892-4afc-8c3e-9f5a9221ab51","cfia-acia","primary","not_planned","federal","2021-03-01T19:30:15.709136","2021-03-03T14:10:23.167627","dataset"
"892","96d26ef3-bf21-4ea5-a9c9-80b909fbcbc2","pc","primary","P1Y","federal","2020-12-23T19:22:46.562536","2020-12-23T19:22:46.562542","dataset"
"893","96eb9713-122c-4c22-805c-9da6bfd4726c","cra-arc","primary","P1Y","federal","2021-03-29T18:20:58.207572","2021-03-29T18:20:58.207596","dataset"
"894","9769518d-d164-4b90-a11c-3fa804d97a2d","qc","federated","not_planned","municipal","2020-09-11T15:10:32.245888","2021-02-01T14:37:15.682191","dataset"
"895","9785a202-2e32-4349-9688-3c834ae4467d","statcan","primary","as_needed","federal","2021-03-25T13:04:39.067745","2021-03-26T12:42:55.257684","dataset"
"896","97af35b0-b109-4004-86ab-aa206eb77b67","qc","federated","continual","provincial","2020-09-11T15:10:46.661755","2021-02-01T14:37:17.006024","dataset"
"897","97b66a45-b9cd-4dd3-a4e8-6c8df3636020","statcan","primary","P1Y","federal","2021-01-19T17:08:08.731752","2021-01-22T13:40:22.760015","dataset"
"898","97d93178-5fe1-4df8-9eb3-4ccb7d91f5d0","hc-sc","primary","not_planned","federal","2021-01-27T18:11:17.388761","2021-01-27T18:11:17.388768","dataset"
"899","97fda937-af9a-420a-ac95-fd1870a903d6","on","federated","P1Y","provincial","2021-01-27T16:15:41.139545","2021-01-28T16:53:39.913566","dataset"
"900","9831236f-6e01-447a-9e28-b9c6b3348631","on","federated","P1M","provincial","2021-01-27T16:15:48.764607","2021-03-17T08:00:50.984863","dataset"
"901","983addf4-a7a6-441b-a09a-392157d20ad1","qc","federated","as_needed","provincial","2020-09-11T15:10:53.430396","2021-02-01T14:37:18.378835","dataset"
"902","98609615-dade-49b0-9a9f-932d91eec5bb","qc","federated","P2Y","municipal","2020-09-11T15:11:00.055842","2021-02-01T14:37:19.949502","dataset"
"903","986b48fd-dd7f-40b3-a5d3-5781f141b373","tbs-sct","primary","P1Y","federal","2021-02-17T15:51:15.951242","2021-02-17T15:51:15.951249","dataset"
"904","989ab100-b278-4a96-9967-59ce8116ea55","qc","federated","P1M","municipal","2020-09-11T15:11:07.006397","2021-02-01T14:37:21.778027","dataset"
"905","98e56d84-011b-484c-8cb4-23c8c3db6ba1","dnd-mdn","primary","P1Y","federal","2021-03-24T15:10:18.270080","2021-03-24T15:10:18.270086","dataset"
"906","9909c57f-b84e-4cc9-9255-3d526f60ef4d","statcan","primary","as_needed","federal","2020-07-14T12:38:50.229467","2020-11-27T20:35:24.828010","dataset"
"907","99476cd1-ab18-44aa-98c3-5402712d66ff","dnd-mdn","primary","P1Y","federal","2020-04-02T11:41:00.457875","2020-04-02T11:41:00.457882","dataset"
"908","99517f1f-9e4d-4853-98da-47f7cafb4d77","qc","federated","P1D","provincial","2020-11-19T14:55:20.261700","2021-03-24T10:01:43.934928","dataset"
"909","9a326521-3d22-4310-87a5-20ee7afce36b","cfia-acia","primary","not_planned","federal","2021-01-07T13:50:55.759013","2021-01-07T13:50:55.759037","dataset"
"910","9a916ae8-6088-4732-b467-dba6688636a1","on","federated","unknown","provincial","2021-01-27T16:15:55.788976","2021-01-28T16:53:45.331688","dataset"
"911","9a9be389-3f68-4d33-af00-f0f23e86e82a","qc","federated","P1W","municipal","2020-09-11T15:11:14.010120","2020-12-21T19:58:24.941675","dataset"
