,ID,org,title,collection,date_created,date_last_mod
279,d0d57b45-7111-4d3e-9c9b-53aadbfa467e,statcan,"Number of homicide victims, by method used to commit the homicide",primary,2018-06-27T17:16:58.884198,2020-10-30T12:39:55.353659
280,e2a82598-9046-4a0b-a923-c04db260a1f2,statcan,"Police-reported hate crime, by most serious violation, Canada (selected police services)",primary,2018-06-27T17:16:54.068403,2020-11-27T20:29:22.425238
281,399804a9-8ee0-463c-9096-82fe323ceb56,statcan,"Crime severity index and weighted clearance rates, police services in the Territories",primary,2018-06-27T17:16:48.091649,2020-10-30T12:39:31.969333
282,e976d677-d138-41c0-9fa7-e7dc8c2767d8,statcan,"Crime severity index and weighted clearance rates, police services in British Columbia",primary,2018-06-27T17:16:40.237188,2020-10-30T12:42:11.072387
283,e2854ad7-8666-40ef-be76-d606531e55e6,statcan,"Amusement and recreation, e-commerce sales",primary,2018-06-27T17:14:46.669019,2020-12-16T13:40:54.445657
284,786614aa-e27b-400b-9fa8-5acdcc3cf2a9,statcan,"Surveying and mapping services, sales by type of goods and services",primary,2018-06-27T17:12:16.452504,2020-11-27T20:44:58.649054
285,e99c704f-451e-46b8-90a9-28305d8abac4,statcan,"Corporate short-term paper outstanding, Bank of Canada, monthly, inactive",primary,2018-06-27T17:10:24.820047,2020-12-01T13:40:21.825876
286,6faa3c14-6184-456b-8893-540f817ca226,statcan,"Residential mortgage credit, outstanding balances of major private institutional lenders, Bank of Canada",primary,2018-06-27T17:10:02.312671,2020-11-27T20:37:24.599521
287,b1de4fd4-ef53-4e1a-8e5d-8c6fce4af0b8,statcan,"Provincial estimates of research and development expenditures in the higher education sector, by funding sector and type of science",primary,2018-06-27T17:09:55.637523,2020-11-27T20:37:09.040604
288,aae5c658-b1fb-43e5-b49a-ce1e39676484,statcan,"Deaths, by cause, Chapter XX: External causes of morbidity and mortality (V01 to Y89)",primary,2018-06-27T17:04:52.554469,2020-11-27T20:52:43.524287
289,6245c553-16d6-4442-b741-b717c492169b,statcan,"Deaths, by cause, Chapter XVIII: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00 to R99)",primary,2018-06-27T17:04:47.680220,2020-11-27T20:52:40.453602
290,70d79d71-ef89-4d2b-9a80-ab6aaa9b86bb,statcan,"Deaths, by cause, Chapter XIII: Diseases of the musculoskeletal system and connective tissue (M00 to M99)",primary,2018-06-27T17:04:34.881700,2020-11-27T20:52:35.473937
291,99f74ebc-de56-4413-8377-1eebe3b4c806,statcan,"Deaths, by cause, Chapter XIV: Diseases of the genitourinary system (N00 to N99)",primary,2018-06-27T17:04:23.450251,2020-11-27T20:52:31.768519
292,164cdaa7-a785-4598-93eb-2a9d3ee5b6a5,statcan,"Deaths, by cause, Chapter XVII: Congenital malformations, deformations and chromosomal abnormalities (Q00 to Q99)",primary,2018-06-27T17:04:03.962837,2020-11-27T20:52:41.984878
293,0c32e24a-b4ca-4500-b035-079ee1b41aa9,statcan,"Deaths, by cause, Chapter XV: Pregnancy, childbirth and the puerperium (O00 to O99)",primary,2018-06-27T17:03:57.799034,2020-11-27T20:52:38.941736
294,045c3719-71c9-4e4b-83d7-48ac6571c326,statcan,"Deaths, by cause, Chapter XVI: Certain conditions originating in the perinatal period (P00 to P96)",primary,2018-06-27T17:03:50.207836,2020-11-27T20:52:37.431875
295,16d87dc7-073d-4acd-8cde-f7e0cf631d2a,statcan,Physical flows by final demand category,primary,2018-06-27T17:03:43.626120,2021-02-11T13:38:46.088195
296,a585b523-37a5-4b3b-b17c-d635a943b7af,statcan,"Air cargo traffic at Canadian airports, annual",primary,2018-06-27T17:02:53.727852,2020-12-15T13:40:39.798077
297,0aab72f6-78e3-45a3-86c3-ede8c658b180,statcan,"Itinerant movements, by weight group and type of power plant, airports without air traffic control towers, annual",primary,2018-06-27T17:02:14.209541,2020-12-07T13:44:30.377964
298,85e12734-7705-48de-adb9-ee27bbfd1672,statcan,"Air passenger traffic at Canadian airports, annual",primary,2018-06-27T17:02:08.407755,2020-12-15T13:40:41.716057
299,38552ec5-c89b-4057-9d0d-9ef4247f0af8,statcan,"Output, by sector and industry, provincial and territorial",primary,2018-06-27T17:00:26.977667,2020-11-27T20:29:19.057052
300,47b17850-545a-47cc-a4c3-a9e57a3a0a34,statcan,"Gross domestic product (GDP) at basic prices, by sector and industry, provincial and territorial",primary,2018-06-27T17:00:16.078636,2020-11-27T20:29:27.521039
301,39868be6-b423-4fc7-a96a-ecc5c3b16fef,statcan,"Property income of households, provincial and territorial",primary,2018-06-27T16:59:23.938834,2020-11-27T20:29:15.672220
302,6d52afbc-a69c-42f9-aef8-d1b23c30e91f,statcan,"Provincial and territorial consumption of fixed capital at replacement cost, by sector",primary,2018-06-27T16:59:17.805987,2020-11-27T20:29:25.625793
303,cb5d286d-242c-47cb-b14c-9bc6e51622a5,statcan,"Deaths and mortality rate (age standardization using 2011 population), by selected grouped causes",primary,2018-06-27T16:58:42.578858,2020-11-27T20:29:07.067305
304,3bec33c7-ab4a-4018-92a4-9a696f97173d,statcan,"Leading causes of death, total population (age standardization using 2011 population)",primary,2018-06-27T16:58:32.811603,2020-11-27T20:29:37.016202
305,2aa495ca-574f-453a-8ece-861fb550bdc7,statcan,"Film, television and video post-production, summary statistics",primary,2018-06-27T16:57:58.238341,2020-11-27T20:44:48.849029
306,e66383eb-90ae-4942-a23f-a63b8d21711b,statcan,Value of farm capital at July 1,primary,2018-06-27T16:57:32.690946,2020-11-27T20:44:44.821219
307,33377714-8440-4d4b-be22-4d02bd8fcbdd,statcan,"Film, television and video post-production, industry expenditures",primary,2018-06-27T16:57:12.154742,2020-11-05T13:40:09.497158
308,50ebeaaf-4480-4036-81e7-eba673fd6a8a,statcan,Police personnel and selected crime statistics,primary,2018-06-27T16:57:09.612898,2020-12-09T13:40:04.601524
309,60b224f8-404a-46df-9ca3-4a7dd1e19592,statcan,"Number, percentage and rate of gang-related homicide victims",primary,2018-06-27T16:57:07.188112,2020-10-30T12:41:13.126890
310,1f8e6de8-6136-4c3a-b90a-aca68458fdee,statcan,"Number of victims of solved homicides, by type of accused-victim relationship",primary,2018-06-27T16:57:01.047751,2020-10-30T12:41:17.661400
311,4a2b8576-ac1c-4e1b-98d1-11e2b6917c2f,statcan,"Farm Debt Outstanding, classified by lender",primary,2018-06-27T16:56:53.353050,2020-11-27T20:44:43.261757
312,5b1e0120-1721-4ec8-9caf-7d304f3e02ac,statcan,Net farm income,primary,2018-06-27T16:56:48.845704,2020-11-27T20:44:41.616920
313,8a85c9b4-3e46-42d9-8dc1-ebc0351eded0,statcan,Farm income in kind in Canada,primary,2018-06-27T16:56:45.428047,2020-11-27T20:44:39.951096
314,3d803ad8-0d7b-401d-abe1-232acea4cd35,statcan,"Supply and use tables, summary level, provincial and territorial",primary,2018-06-27T16:56:28.985576,2020-11-27T20:42:35.652435
315,32599ca5-177e-437b-b19a-2fc5a90dfdcf,statcan,"Police personnel and selected crime statistics, municipal police services",primary,2018-06-27T16:56:23.630989,2020-12-09T13:40:06.327267
316,1de955ce-f962-4038-97ea-e4dd65e414d8,statcan,"Police personnel by detailed rank, duties and gender",primary,2018-06-27T16:56:20.353729,2020-12-09T13:40:00.890041
317,e0aefb14-64b3-4cb2-9bdc-4ccf4105b2d0,statcan,"Police personnel by gender, municipal police services",primary,2018-06-27T16:56:05.031305,2020-12-09T13:40:02.809409
318,c31f8b29-8d7a-416f-95c0-39daf831a604,statcan,"Detailed household final consumption expenditure- sales taxes and expenditure excluding sales taxes, provincial and territorial, annual",primary,2018-06-27T16:54:51.456300,2020-11-27T20:42:31.954900
319,0834309c-6d64-48b9-940a-4c7a152cb1cf,statcan,"Interprovincial and international trade flows, basic prices, summary level",primary,2018-06-27T16:53:14.323702,2020-11-27T20:36:57.598853
320,ead0b5e6-bdf8-47a4-b76c-3e8d4bbc0e03,statcan,"Deaths, by cause, Chapter XII: Diseases of the skin and subcutaneous tissue (L00 to L99)",primary,2018-06-27T16:51:24.235888,2020-11-27T20:36:56.057465
321,cf39a3e0-1f62-4a53-a919-339ed96a2bc2,statcan,"Deaths, by cause, Chapter II: Neoplasms (C00 to D48)",primary,2018-06-27T16:51:14.626145,2020-11-27T20:43:26.347171
322,16cb36eb-4c74-4d80-9fae-31ac6eeeec55,statcan,"Deaths, by cause, Chapter I: Certain infectious and parasitic diseases (A00 to B99)",primary,2018-06-27T16:51:13.817820,2020-11-27T20:43:31.573894
323,2d5b4534-c192-40ea-b068-22d989588d9f,statcan,"Deaths, by cause, Chapter VI: Diseases of the nervous system (G00 to G99)",primary,2018-06-27T16:51:04.075288,2020-11-27T20:36:52.681573
324,6a2dd05d-eff1-48b2-9f11-83b756f62a5a,statcan,"Deaths, by cause, Chapter VII: Diseases of the eye and adnexa (H00 to H59)",primary,2018-06-27T16:50:56.575764,2020-11-27T20:36:20.122573
325,c0cb4974-ccad-456a-b8d9-b36664491ae2,statcan,"Deaths, by cause, Chapter XI: Diseases of the digestive system (K00 to K93)",primary,2018-06-27T16:50:44.836305,2020-11-27T20:36:54.421243
326,788e935d-00b0-42f8-8b55-ad8b89488bfc,statcan,"Deaths, by cause, Chapter V: Mental and behavioural disorders (F00 to F99)",primary,2018-06-27T16:50:28.777669,2020-11-27T20:43:28.162674
327,64dc3357-adc2-47c6-8fdc-c3875e4c9ee8,statcan,"Deaths, by cause, Chapter IV: Endocrine, nutritional and metabolic diseases (E00 to E90)",primary,2018-06-27T16:50:24.098401,2020-11-27T20:43:24.769399
328,7ba5a1f5-c746-454f-b7a9-10043e1711ae,statcan,"Deaths, by cause, Chapter IX: Diseases of the circulatory system (I00 to I99)",primary,2018-06-27T16:50:19.370699,2020-11-27T20:36:51.171581
329,1057a70c-aca0-4438-a81c-cab73d321c87,statcan,"Supply and use tables, detail level, provincial and territorial",primary,2018-06-27T16:47:28.580033,2020-11-27T20:44:17.131217
330,7c1dc3e9-fc30-4a16-87b3-333cf049ba95,statcan,Anthropometry measures of the household population,primary,2018-06-27T16:46:59.617926,2020-10-15T12:39:36.383387
331,680ef81a-6b6a-4bf1-ad81-a11fa86d2475,statcan,"Supply and use tables, link-1997 level",primary,2018-06-27T16:46:48.420083,2020-11-27T20:44:15.520390
332,11b04ad0-46ef-4367-95c8-7a5c1ac00b52,statcan,"Amusement and recreation, summary statistics",primary,2018-06-27T16:44:46.467251,2020-12-16T13:39:12.391784
333,095e0525-95f7-4a2d-b4f3-a85a78854297,statcan,"Crime severity index and weighted clearance rates, police services in Alberta",primary,2018-06-27T16:44:45.129724,2020-10-30T12:41:08.779106
334,5e2fa8e7-3aff-40e6-abf6-7e9ead515cd8,statcan,"Police-reported hate crime, number of incidents and rate per 100,000 population, Census Metropolitan Areas",primary,2018-06-27T16:44:33.886512,2020-11-27T20:44:13.865463
335,7f65871d-e9c3-4daa-ac6d-8630649b4782,statcan,Farm Operating Expenses and Depreciation Charges,primary,2018-06-27T16:44:32.690154,2020-11-27T20:28:27.412995
336,bf4f5fcc-a083-4e79-bdde-572ca6c67767,statcan,Agriculture value added account,primary,2018-06-27T16:44:21.132181,2020-11-27T20:28:25.826780
337,0b375700-f100-4afd-9fc4-5b8a80026271,statcan,Value per acre of farm land and buildings at July 1,primary,2018-06-27T16:44:08.972166,2020-11-27T20:28:23.868086
338,72ccd816-32fa-42af-9318-ee6381b78cb8,statcan,"Amusement and recreation, industry expenditures",primary,2018-06-27T16:43:53.895064,2020-12-16T13:39:10.475613
339,773fe379-8741-4845-b9f0-dc23961d9cdd,statcan,"Estimated areas, yield, production of corn for grain and soybeans, using genetically modified seed, Quebec and Ontario, in metric and imperial units",primary,2018-06-27T16:43:34.538640,2020-12-07T13:39:57.623725
340,03125cfb-5d38-4ff6-bdc1-593419d8e0c5,statcan,"Business Sector employment flow rates, by industry, provinces and the territories",primary,2018-06-27T16:43:27.063644,2020-11-27T20:36:30.019848
341,4f878bae-849a-4829-a3ea-9ebcceb4eb60,statcan,"Youth courts, guilty cases by mean and median amount of fine",primary,2018-06-27T16:43:15.504888,2020-10-19T12:38:53.898819
342,d15fc44f-25ad-4e04-8e92-a9eaa26c512b,statcan,"Business Dynamics measures, by industry, per province or territory",primary,2018-06-27T16:43:02.112016,2020-11-27T20:36:33.699912
343,ec766fd8-926b-4204-b72a-7ccb62b56259,statcan,"Deaths and age-specific mortality rates, by selected grouped causes",primary,2018-06-27T16:39:29.778560,2020-11-27T20:36:23.685673
344,6167b336-a533-4ccd-9098-81e0fabe99db,statcan,"Travel arrangement services, sales by type of client",primary,2018-06-27T16:39:15.223500,2020-12-10T13:40:01.318259
345,599fd229-5201-471e-a8ac-74881876ab46,statcan,"Leading causes of death, total population, by age group",primary,2018-06-27T16:39:08.347083,2020-11-27T20:36:28.386657
346,2f3028b6-fc78-46df-92c8-c303057050cb,statcan,"Leading causes of death, infants",primary,2018-06-27T16:39:02.396407,2020-11-27T20:36:26.792985
347,15cf000e-7302-4aa8-90f3-e8e8e2e22610,statcan,"Travel arrangement services, e-commerce sales",primary,2018-06-27T16:38:53.162678,2020-12-10T13:40:02.946570
348,75ce1ced-246c-4a96-bf56-86c1a298cef5,statcan,"Deaths, by cause, Chapter XXII: Codes for special purposes (U00 to U99)",primary,2018-06-27T16:38:46.495114,2020-11-27T20:36:25.230094
349,390c12f6-4564-4768-831e-405daac1a639,statcan,"Automotive equipment rental and leasing, e-commerce sales",primary,2018-06-27T16:38:22.688046,2020-11-27T20:44:04.070149
350,71287d6a-5449-4704-b7b8-9a23c5da4688,statcan,"Flows and stocks of fixed non-residential capital for all industries, by type of asset, provinces and territories",primary,2018-06-27T16:36:32.087481,2020-11-27T20:34:17.791625
351,7c832dae-5a9d-4861-bc29-44b308d5fe38,statcan,"Deaths, by marital status",primary,2018-06-27T16:36:28.928399,2020-11-27T20:51:24.921299
352,b2fd6f1f-69c0-49a8-8e04-de68df161af7,statcan,"Infant deaths and mortality rates, by sex",primary,2018-06-27T16:36:18.002422,2020-11-27T20:51:23.209438
353,204e5ac4-6daf-4914-bb5b-25cf944d444a,statcan,"Deaths, by place of death (hospital or non-hospital)",primary,2018-06-27T16:36:14.851221,2020-11-27T20:51:19.645320
354,fec5bbce-db6e-4650-be7a-7ac259747e56,statcan,Deaths subject to autopsy,primary,2018-06-27T16:36:03.057958,2020-11-27T20:51:18.083426
355,ecb7be1f-ef77-4805-a8ca-7ee60db536a0,statcan,"Mortality rates, by age group",primary,2018-06-27T16:35:45.499376,2020-11-27T20:51:27.110862
356,b12b7add-6549-4bc2-907f-2896501e4188,statcan,"Infant deaths and mortality rates, by age group",primary,2018-06-27T16:35:36.879441,2020-11-27T20:51:21.646950
357,2f4e5452-4904-4284-9e0a-f44c916a71f9,statcan,"Flows and stocks of fixed non-residential capital, by sector of industry and type of asset, Canada",primary,2018-06-27T16:33:02.159889,2020-11-27T20:34:12.893062
358,ff83a731-4e4a-409d-94e0-79b11abbbfff,statcan,"Gross domestic product (GDP) at basic prices, by census metropolitan area (CMA)",primary,2018-06-27T16:30:44.278460,2020-12-08T13:38:58.883735
359,8005aad8-ddab-4bee-ae00-e255af87bef0,statcan,Maintenance and repair expenditures in housing,primary,2018-06-27T16:30:39.909909,2020-11-27T20:36:18.560144
360,5e8f01f9-e3fe-4414-a83d-77d38471b9d3,statcan,"Accounting services, sales by type of client",primary,2018-06-27T16:29:54.407336,2020-12-01T13:40:58.588611
361,65675328-b6e0-41fc-bd40-80b71037c1f1,statcan,"Contribution to private sector employment, gross employment creation and destruction, by Industry, per province or territory",primary,2018-06-27T16:29:18.083274,2020-11-27T20:50:50.914870
362,66fa91ea-7365-49c1-87e6-ba297038814f,statcan,"Accounting services, industry expenditures",primary,2018-06-27T16:29:15.140663,2020-12-01T13:40:56.318840
363,93999546-c2cd-4ee4-82f7-431047da9ebb,statcan,"Business Sector employment flow rates by firm size, provinces and the territories",primary,2018-06-27T16:28:38.718011,2020-11-27T20:50:49.399968
364,e8308227-bf01-49e3-8158-8b3382434659,statcan,"Contribution to private sector employment, gross employment creation and destruction by firm size, provinces and the territories",primary,2018-06-27T16:28:33.952776,2020-11-27T20:38:20.039048
365,bf905bd3-db16-40b7-a8f3-dca7b6ee2f1c,statcan,"Incident-based crime statistics, by detailed violations, police services in Manitoba",primary,2018-06-27T16:27:24.096761,2020-10-30T12:39:20.413919
366,7ab6adbd-3ef1-4995-bdd1-5ff57f80bff9,statcan,"Incident-based crime statistics, by detailed violations, police services in the Territories",primary,2018-06-27T16:27:16.778354,2020-10-30T12:39:17.885327
367,7b6ea768-52cf-443a-8037-c53e11ae1bd1,statcan,"Incident-based crime statistics, by detailed violations, police services in Ontario",primary,2018-06-27T16:27:14.359672,2020-10-30T12:42:17.040149
368,33e51619-ccd5-48bf-9b23-11d007fd7c5b,statcan,"Incident-based crime statistics, by detailed violations, police services in British Columbia",primary,2018-06-27T16:27:06.466789,2020-10-30T12:39:15.596902
369,3ccdd33b-1ca8-4956-9c1c-d32d49fe149f,statcan,"Incident-based crime statistics, by detailed violations, police services in Alberta",primary,2018-06-27T16:26:35.142933,2020-10-30T12:42:15.129213
370,180bdbe5-3ada-4648-8236-b66080d63bd3,statcan,"Incident-based crime statistics, by detailed violations, police services in Saskatchewan",primary,2018-06-27T16:26:30.797486,2020-10-30T12:42:12.919943
371,a8aa6fdf-f90f-4b29-b2c4-6c86c024d917,statcan,"Crime severity index and weighted clearance rates, police services in Quebec",primary,2018-06-27T16:26:26.953793,2020-10-30T12:39:13.417181
372,7eb8d7c7-dc6d-4564-b38e-ccb94a5afdca,statcan,"Crime severity index and weighted clearance rates, police services in the Atlantic provinces",primary,2018-06-27T16:26:21.960187,2020-10-30T12:39:11.149350
373,5b6d316c-09e0-458d-9f69-c77bd652649b,statcan,"Specialized design services, e-commerce sales",primary,2018-06-27T16:25:57.035613,2020-12-08T13:38:56.592576
374,553f1aa1-70b0-47f1-8de5-92b8e7e735f0,statcan,"Deaths, by age group and sex",primary,2018-06-27T16:25:14.027629,2020-11-27T20:35:52.850852
375,a9b9aa58-13e4-4b0a-a657-7645077183ec,statcan,"Deaths, by month",primary,2018-06-27T16:25:03.852795,2020-11-27T20:35:51.326565
376,cc883942-25ea-4b23-b643-eb8679f07dff,statcan,"Donor rate and average annual donations, by education, inactive",primary,2018-06-27T16:25:03.321964,2021-01-26T13:40:18.391999
377,9c4b9632-80a6-462b-8774-8b08ae8692f0,statcan,"Deaths, by place of residence and place of occurrence",primary,2018-06-27T16:24:56.332260,2020-11-27T20:35:49.720209
378,e3db095b-392d-4cc0-88d8-c40ac4f1aae1,statcan,"Donor rate and average annual donations, by marital status, inactive",primary,2018-06-27T16:24:40.149641,2021-01-26T13:38:49.842661
379,e7d9fa27-4c6d-42f5-b21f-34dbe2a831a1,statcan,Counts of business enterprise research and development performers by industry group based on the North American Industry Classification System (NAICS),primary,2018-06-27T16:20:14.003174,2020-12-10T13:39:48.680795
380,8fc86af1-886d-4eb0-92cf-2fbf0a5d83e3,statcan,"Revenue, expenditure and budgetary balance - General governments, provincial and territorial economic accounts",primary,2018-06-27T16:19:56.524486,2020-11-27T20:43:23.192779
381,f30ed96b-af12-4643-8c55-09de6faf25ed,statcan,"Culture and sport indicators by domain and sub-domain, by province and territory, product perspective",primary,2018-06-27T16:19:05.710776,2020-10-23T12:40:14.034110
382,6bf620de-6bff-4d9b-9c41-14bb6765147a,statcan,"Culture and sport indicators by domain and sub-domain, by province and territory, industry perspective",primary,2018-06-27T16:18:59.879034,2020-10-23T12:40:11.870190
383,7b0cc02f-dd24-4194-91cb-65515c0a5061,statcan,"Estimates of population as of July 1st, by marital status or legal marital status, age and sex",primary,2018-06-27T16:18:32.612289,2020-11-06T13:41:36.248288
384,759c0935-1ebc-4c49-84d6-9f51fd32a288,statcan,Estimates of the number of census families as of July 1st,primary,2018-06-27T16:18:27.242772,2020-12-24T13:42:17.541430
385,63f3e768-2422-4ec6-b536-13c6fa614090,statcan,"Adult criminal courts, guilty cases by type of sentence",primary,2018-06-27T16:17:58.218629,2020-10-19T12:41:04.421205
386,4e9d5844-07dd-4ac8-ac61-d1564bccf930,statcan,Number of certificates granted to registered apprentices and trade qualifiers,primary,2018-06-27T16:12:16.178039,2020-12-10T13:39:01.877193
387,1cf77788-14d7-40bb-946e-f09aeff42156,statcan,"Postsecondary enrolments, by status of student in Canada, country of citizenship and gender",primary,2018-06-27T16:12:04.515322,2020-11-27T20:27:24.799923
388,c46d5af8-1a99-4aa1-b605-c5d464469c19,statcan,"Postsecondary graduates, by credential type, age group, program type and gender",primary,2018-06-27T16:11:23.820348,2020-11-27T20:27:23.143314
389,abad6dc6-18be-4002-ace8-e3eb94430f8a,statcan,"Households and the environment survey, knowledge of radon and testing, by tenure and type of dwelling, Canada",primary,2018-06-27T16:10:25.157564,2021-02-04T13:42:26.480779
390,debea300-6025-4a11-b68b-2fb9ce3b9a61,statcan,"Deaths, by cause, Chapter III: Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D50 to D89)",primary,2018-06-27T16:08:51.309329,2020-11-27T20:29:00.410200
391,030c0bd5-690d-483f-8315-e5252c59f1c1,statcan,"Activities of Canadian multinational enterprises abroad, by industry",primary,2018-06-27T16:01:59.001897,2020-12-07T13:39:35.551217
392,2e1821ee-f3d7-49de-ba4c-4ebb1fd40f1b,statcan,"Area, production and farm value of potatoes, by harvest season, United States",primary,2018-06-27T15:59:19.326693,2020-12-07T13:42:39.266589
393,5c90da2b-8830-40ae-bc8f-71242ce71863,statcan,"Specialized design services, industry expenditures",primary,2018-06-27T15:58:47.279451,2020-12-08T13:39:04.423479
394,5f0bae21-3b8d-4a5a-91e5-1b76dddcf049,statcan,"Specialized design services, summary statistics",primary,2018-06-27T15:58:45.232770,2020-12-08T13:39:06.488468
395,2de40edc-18cf-4ed9-b486-8fb91a283364,statcan,"Surveying and mapping services, summary statistics",primary,2018-06-27T15:58:01.475883,2020-11-27T20:34:42.876735
396,0dcb87ce-8c8a-4f2e-b5f1-4c086e2249df,statcan,"Postsecondary graduates, by status of student in Canada, country of citizenship and gender",primary,2018-06-27T15:56:33.988650,2020-11-27T20:42:39.354492
397,016c74e5-35d4-4b73-ae1f-b26e8847a3e5,statcan,Certificates granted to registered apprentices and trade qualifiers in Red Seal trades,primary,2018-06-27T15:55:05.625139,2020-12-10T13:38:56.041902
398,740eea5c-0ac3-4fde-bf9e-b300518efbd0,statcan,"Activities of Canadian multinational enterprises abroad, by countries",primary,2018-06-27T15:50:26.213243,2020-12-07T13:43:03.412377
399,764cce5f-e11d-4e28-bb0d-3b0e8205e8e7,statcan,"Donor rate and average annual donations, by presence of children in household, inactive",primary,2018-06-27T15:50:03.285289,2021-01-26T13:43:33.799514
400,25abbf3c-3d73-46c5-b0ab-e8b174e73319,statcan,"Youth courts, number of cases and charges by type of decision",primary,2018-06-27T15:49:56.490243,2020-10-19T12:40:56.932855
401,19178a08-6fed-430b-9acd-7765dd7672ce,statcan,"Youth courts, cases by length of elapsed time",primary,2018-06-27T15:49:24.307876,2020-10-19T12:40:58.901420
402,aac72910-c3cc-4037-8630-d86035a32ba3,statcan,"Donor rate and average annual donations, by household income, inactive",primary,2018-06-27T15:49:13.138038,2021-01-26T13:38:56.485969
403,0ff56d52-04a3-476c-afaa-93bc50f5c30d,statcan,"Historical (real-time) releases of the industrial product price index, by major product group, monthly, inactive",primary,2018-06-27T15:48:12.186982,2020-11-30T13:39:14.044517
404,c0912bb0-9ca9-4956-9839-a9b3655f0995,statcan,"Flows and stocks of fixed non-residential capital, by industry and type of asset, Canada, provinces and territories",primary,2018-06-27T15:45:25.852181,2020-11-27T20:34:14.567724
405,a5d3b5b0-4ae2-42b8-9732-f4e70d9e3c77,statcan,"Flows and stocks of fixed residential capital by type of asset, provincial and territorial",primary,2018-06-27T15:45:21.239065,2020-11-27T20:34:16.184474
406,5a2de9cc-9cc5-4344-80e3-e1c218e17e0d,statcan,"Surveying and mapping services, industry expenditures",primary,2018-06-27T15:43:59.224587,2020-11-27T20:49:14.835563
407,55de55f1-19b1-498d-a023-19d32e489f13,statcan,"Surveying and mapping services, sales by type of client",primary,2018-06-27T15:43:48.442347,2020-11-27T20:49:13.316420
408,f90604f1-4540-41e3-ad0e-8149a768e72a,statcan,"Specialized design services, sales by type of client",primary,2018-06-27T15:43:14.232321,2020-12-08T13:40:22.729563
409,f2a87d6b-a19d-47c0-93ce-7237662d280e,statcan,"Number, percentage and rate of homicide victims, by sex and Aboriginal identity",primary,2018-06-27T15:42:01.545932,2020-10-30T12:41:01.610399
410,5200b158-9dde-4db6-929f-11722386b05b,statcan,"Number, percentage and rate of persons accused of homicide, by sex and Aboriginal identity",primary,2018-06-27T15:41:50.341323,2020-10-30T12:40:58.829306
411,1587f62e-f725-4fa4-b008-4a9f3d00348b,statcan,Number of apprenticeship program registrations in Red Seal trades,primary,2018-06-27T15:37:39.925821,2020-12-10T13:39:55.633613
412,b3a4210e-01c3-4547-a382-343f7b4660fd,statcan,Production and value of maple products,primary,2018-06-27T15:36:59.383018,2020-12-11T13:39:16.447695
413,e6dbe6a2-7d36-48f7-b77f-39bce9d0e253,statcan,Production and value of honey,primary,2018-06-27T15:36:49.023008,2020-12-18T13:39:53.086995
414,818926dc-bb8e-42ad-bf75-66dfa70924e8,statcan,"Postsecondary enrolments, by field of study, registration status, program type, credential type and gender",primary,2018-06-27T15:33:02.763490,2020-11-27T20:46:14.663139
415,fe0c0529-3203-4b0d-82a9-87a1bd2a2a8f,statcan,"Postsecondary graduates, by field of study, program type, credential type, and gender",primary,2018-06-27T15:32:59.491371,2020-11-27T20:46:13.126693
416,f9715d20-3f83-446d-8264-4a6ac9320434,statcan,"Postsecondary enrolments, by credential type, age group, registration status, program type and gender",primary,2018-06-27T15:32:05.030085,2020-11-27T20:46:11.620539
417,10b13c7e-1d42-4343-b88d-a87720d64f0f,statcan,"Itinerant movements, by weight group and type of power plant, airports without air traffic control towers, monthly",primary,2018-06-27T15:31:14.657222,2020-12-07T13:40:31.879666
418,e572f751-d57b-4451-8cc4-82b727ff5099,statcan,"Implicit price indexes, gross domestic product, provincial and territorial",primary,2018-06-27T15:30:46.914320,2020-11-27T20:25:25.783054
419,832cbf05-b353-42e7-af22-d28420d756d8,statcan,"Household sector, selected indicators, provincial and territorial",primary,2018-06-27T15:30:44.342802,2020-11-27T20:25:31.296693
420,57e6303a-c05c-48ee-8f8c-63006bcdd085,statcan,"Gross domestic product, expenditure-based, provincial and territorial, annual",primary,2018-06-27T15:30:37.572984,2020-11-27T20:25:24.126979
421,6c32b2eb-6bf3-4399-a9c1-42dfd350b040,statcan,"Aircraft movements, by class of operation and type of operation, airports without air traffic control towers, monthly",primary,2018-06-27T15:30:29.000769,2020-12-07T13:43:52.075845
422,0124c2ce-7c06-4d5e-9f58-36b423e2864f,statcan,"Detailed household final consumption expenditure, provincial and territorial, annual",primary,2018-06-27T15:30:04.785281,2020-11-27T20:25:29.514653
423,52151632-7616-4694-95e3-83caafc132d3,statcan,"Household sector, current accounts, provincial and territorial, annual",primary,2018-06-27T15:30:00.734929,2020-11-27T20:25:27.642310
424,6b424609-d099-4867-9fa8-28c383664fec,statcan,"Gross domestic product, income-based, provincial and territorial, annual",primary,2018-06-27T15:29:58.592463,2020-11-27T20:25:22.490035
425,a8ed68b1-8a6c-49ea-874c-5e42f9ad5dbc,statcan,"Symmetric input-output tables, summary level",primary,2018-06-27T15:29:39.295320,2020-12-18T13:41:00.404998
426,1937612c-8269-4c75-9b2e-736724ec4dde,statcan,"Average age measures of non-residential capital stock by industry, by asset, Canada, provinces and territories",primary,2018-06-27T15:29:36.356716,2020-11-27T20:25:46.163942
