"a","b","c","d"
"202209","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202210","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202211","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202212","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202213","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202214","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202215","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202216","0","6","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202217","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202218","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202219","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202220","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202221","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202222","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202223","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202224","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202225","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202226","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202227","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202228","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202229","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202230","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202231","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202232","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202233","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202234","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202235","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202236","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202237","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202238","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202239","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"202240","0","0","82fe272c-0b4e-5955-b3b0-24029f57cddd"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202122","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202123","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202124","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202125","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202126","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202127","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202128","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202129","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202130","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202131","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202132","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202133","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202134","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202135","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202136","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202137","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202138","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202139","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202140","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202141","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202142","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202143","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202144","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202145","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202146","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202147","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202148","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202149","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202150","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202151","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202152","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202201","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202202","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202203","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202204","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202205","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202206","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202207","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202208","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202209","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202210","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202211","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202212","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202213","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202214","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202215","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202216","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202217","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202218","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202219","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202220","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202221","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202222","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202223","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202224","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202225","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202226","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202227","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202228","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202229","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202230","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202231","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202232","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202233","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202234","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202235","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202236","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202237","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202238","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202239","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"202240","0","0","8373f428-0ae5-5fcb-8c47-78ecd6428283"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202122","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202123","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202124","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202125","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202126","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202127","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202128","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202129","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202130","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202131","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202132","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202133","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202134","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202135","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202136","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202137","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202138","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202139","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202140","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202141","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202142","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202143","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202144","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202145","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202146","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202147","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202148","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202149","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202150","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202151","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202152","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202201","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202202","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202203","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202204","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202205","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202206","0","6","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202207","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202208","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202209","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202210","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202211","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202212","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202213","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202214","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202215","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202216","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202217","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202218","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202219","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202220","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202221","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202222","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202223","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202224","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202225","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202226","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202227","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202228","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202229","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202230","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202231","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202232","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202233","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202234","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202235","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202236","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202237","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202238","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202239","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"202240","0","0","83bc639a-bbb7-5458-a08a-b542400e6c5f"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202122","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202123","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202124","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202125","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202126","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202127","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202128","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202129","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202130","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202131","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202132","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202133","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202134","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202135","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202136","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202137","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202138","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202139","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202140","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202141","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202142","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202143","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202144","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202145","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202146","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202147","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202148","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202149","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202150","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202151","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202152","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202201","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202202","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202203","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202204","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202205","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202206","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202207","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202208","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202209","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202210","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202211","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202212","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202213","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202214","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202215","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202216","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202217","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202218","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202219","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202220","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202221","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202222","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202223","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202224","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202225","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202226","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202227","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202228","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202229","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202230","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202231","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202232","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202233","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202234","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202235","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202236","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202237","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202238","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202239","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"202240","0","0","85a43df8-5328-5172-b8ae-9765306e7ad5"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202122","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202123","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202124","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202125","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202126","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202127","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202128","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202129","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202130","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202131","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202132","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202133","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202134","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202135","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202136","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202137","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202138","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202139","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202140","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202141","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202142","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202143","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202144","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202145","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202146","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202147","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202148","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202149","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202150","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202151","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202152","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202201","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202202","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202203","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202204","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202205","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202206","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202207","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202208","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202209","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202210","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202211","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202212","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202213","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202214","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202215","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202216","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202217","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202218","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202219","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202220","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202221","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202222","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202223","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202224","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202225","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202226","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202227","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202228","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202229","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202230","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202231","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202232","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202233","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202234","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202235","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202236","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202237","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202238","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202239","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"202240","0","0","85dbdff1-8a96-5a9e-a1be-7e03c9248127"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202122","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202123","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202124","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202125","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202126","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202127","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202128","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202129","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202130","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202131","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202132","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202133","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202134","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202135","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202136","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202137","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202138","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202139","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202140","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202141","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202142","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202143","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202144","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202145","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202146","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202147","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202148","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202149","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202150","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202151","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202152","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202201","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202202","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202203","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202204","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202205","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202206","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202207","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202208","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202209","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202210","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202211","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202212","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202213","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202214","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202215","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202216","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202217","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202218","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202219","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202220","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202221","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202222","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202223","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202224","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202225","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202226","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202227","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
"202228","0","0","86e6ccfd-906a-5f4b-9186-bc527f60cebf"
