"","ID","org","collection","freq","jurisdiction","date_created","date_last_mod"
"1","007449d4-96ac-41b6-bd9d-0942f56688de","statcan","primary","P1Y","federal","2021-04-13T12:53:49.030373","2021-04-13T12:53:49.030382"
"2","007844d9-cc42-4359-ad74-ba6962bd5dc6","statcan","primary","P1Y","federal","2021-04-13T12:45:06.294599","2021-04-13T12:45:06.294606"
"3","00f413fd-1b3a-41a1-bb13-386812c467dd","statcan","primary","as_needed","federal","2021-04-13T12:43:09.357183","2021-04-13T12:43:09.357208"
"4","011ff922-fb26-4edc-9474-f10acf410dbc","nrcan-rncan","primary","P1Y","federal","2020-12-03T19:11:40.536845","2020-12-21T16:50:49.622191"
"5","01c12f93-d14c-4005-b671-e40030a3aa2c","hc-sc","primary","not_planned","federal","2021-01-06T17:52:00.588544","2021-01-06T17:52:00.588550"
"6","0230cc37-5710-4b43-8979-d1239345aafd","statcan","primary","as_needed","federal","2021-04-13T12:51:56.565657","2021-04-13T12:51:56.565663"
"7","0298736c-766d-45ab-aa5b-4f9a9bbcc426","statcan","primary","as_needed","federal","2021-02-04T13:47:34.033516","2021-02-05T13:43:00.634912"
"8","02abe93c-a105-498f-82ff-d069fa837f08","statcan","primary","as_needed","federal","2021-04-07T12:40:57.428896","2021-04-07T12:40:57.428907"
"9","02c3c760-b26c-4fa4-83f0-b8ec12b34b33","statcan","primary","P1Y","federal","2021-04-13T12:59:53.016728","2021-04-13T12:59:53.016735"
"10","02c76e43-56de-435e-8235-5bbc58f471e5","statcan","primary","P1Y","federal","2021-04-13T12:50:17.833972","2021-04-13T12:50:17.833980"
"11","03168601-f02d-47c8-8efa-995cc27bec92","statcan","primary","as_needed","federal","2021-03-23T15:01:38.714399","2021-03-23T15:01:38.714407"
"12","0347292c-f537-4ed8-a784-ba62f77018a8","statcan","primary","as_needed","federal","2021-04-13T12:56:22.222191","2021-04-13T12:56:22.222200"
"13","03d39ef1-6b49-4419-9dd6-4a6b796a0fa1","statcan","primary","as_needed","federal","2021-04-13T12:57:00.294072","2021-04-13T12:57:00.294079"
"14","03db0f11-889e-4cc7-852a-c8f3f63c7c03","cra-arc","primary","P3M","federal","2020-12-07T21:51:35.714744","2020-12-07T21:51:35.714750"
"15","04091fc6-e4ac-4a5d-adba-fa45e5ee679d","statcan","primary","P1Y","federal","2021-04-08T12:40:56.717352","2021-04-08T12:40:56.717359"
"16","04baf502-a961-4173-ab87-b054128b9cac","statcan","primary","as_needed","federal","2020-06-11T12:39:14.190999","2021-04-12T12:42:22.067556"
"17","052d45dd-9fc3-4063-b2cc-979e3e7d0d7a","statcan","primary","P1Y","federal","2021-03-08T13:49:07.443728","2021-03-09T13:40:10.922994"
"18","053ec8c5-5cb0-4df8-8037-5997d9c4e3dd","fin","primary","as_needed","federal","2020-07-30T18:01:25.064279","2020-09-25T15:28:10.711284"
"19","05c7f8e7-9885-434a-99a2-68d253cb6401","statcan","primary","P1D","federal","2021-03-11T19:41:27.731523","2021-03-11T21:31:19.323124"
"20","062c769f-57d7-432e-9d33-1e333a87d6d0","hc-sc","primary","P1Y","federal","2020-05-27T17:00:30.020620","2020-09-25T15:41:20.471775"
"21","068ac5cd-cce8-4782-922d-e9f1093bf24f","statcan","primary","as_needed","federal","2021-04-08T12:44:18.958252","2021-04-08T12:44:18.958260"
"22","068adef5-a231-49c9-be68-a6ef0537beb0","cra-arc","primary","P1Y","federal","2020-12-07T21:51:32.540551","2020-12-07T21:51:32.540557"
"23","06baf9d8-aa90-4649-8516-b78e569c2d32","cer-rec","primary","P1Y","federal","2021-02-23T20:10:55.623428","2021-04-26T16:00:57.638835"
"24","06bff7ea-66a0-4ef8-82de-f9a514f9eeec","statcan","primary","P1Y","federal","2021-04-13T12:41:33.929400","2021-04-13T12:41:33.929407"
"25","06d432ed-0502-45f4-9026-a66c7d607d7b","statcan","primary","P1Y","federal","2021-04-13T12:52:46.467542","2021-04-13T12:52:46.467549"
"26","07f43de0-0e7c-4923-9c9e-6cf7da06dc8a","statcan","primary","as_needed","federal","2021-04-01T12:41:25.686809","2021-04-01T12:41:25.686819"
"27","07f63502-d623-46a2-8c3e-d1573269b7c5","statcan","primary","P1Y","federal","2021-04-13T12:58:50.875304","2021-04-13T12:58:50.875311"
"28","08132980-c6b8-45e5-a9e0-9a88f9808c8a","tsb-bst","primary","P1M","federal","2020-04-27T12:54:54.667553","2021-04-28T15:50:15.677284"
"29","0839efd2-03bb-4d02-a472-96f25f9419f0","statcan","primary","as_needed","federal","2021-03-23T15:01:33.092456","2021-03-23T15:01:33.092464"
"30","08883829-751d-4ebe-a9df-6d4039ede7d9","cra-arc","primary","P1Y","federal","2020-07-07T11:20:28.998887","2020-09-25T16:31:12.137626"
"31","08d9d9f7-2009-4208-88a1-e1013f4697e4","statcan","primary","P1Y","federal","2021-04-08T12:41:00.833192","2021-04-08T12:41:00.833199"
"32","08e6e38e-0bbb-4866-8167-f996fecd3be7","statcan","primary","P1Y","federal","2021-03-10T13:39:25.463734","2021-03-11T13:40:01.826755"
"33","09447a8e-3fad-441b-a670-b7becf38e9d3","cgc-ccg","primary","P1Y","federal","2021-02-26T17:10:15.745897","2021-02-26T17:10:15.745903"
"34","09601e35-1db6-4177-a6e7-425ad9c12546","statcan","primary","P1M","federal","2020-12-18T13:39:59.951694","2021-04-20T12:38:49.048399"
"35","0979ab50-a6c5-4273-beb2-cc1f331392b4","statcan","primary","P3M","federal","2021-03-29T12:43:15.363777","2021-03-30T12:44:42.106918"
"36","099bc59c-f787-45a9-ae58-f44b7fe1913b","statcan","primary","P1Y","federal","2021-04-13T12:40:05.503012","2021-04-13T12:40:05.503020"
"37","09a41ab1-d3e7-4e4c-a267-d27555645225","statcan","primary","P1Y","federal","2020-07-20T12:41:00.257306","2021-03-23T15:02:18.979619"
"38","09f46c60-560c-423a-9a16-1d3b98c7e0dc","nrcan-rncan","primary","unknown","federal","2021-03-29T15:30:55.714837","2021-03-29T15:30:55.714843"
"39","0a1484e2-0244-4d9e-948e-452c0d371aae","statcan","primary","P1Y","federal","2021-04-13T12:51:14.382735","2021-04-13T12:51:14.382742"
"40","0a22729b-9244-4b84-94da-ed4056b738f3","statcan","primary","as_needed","federal","2021-04-13T12:46:12.028310","2021-04-13T12:46:12.028317"
"41","0a4380c9-0b86-4d4c-b241-13e7da010c3f","cer-rec","primary","P4M","federal","2020-12-09T16:11:23.137529","2020-12-09T16:11:23.137535"
"42","0a608141-8249-48a5-bac8-14295da42221","statcan","primary","as_needed","federal","2020-08-21T12:39:13.505309","2020-09-25T16:55:47.631571"
"43","0a8bb9e3-5a26-41f5-ad6a-19d996691cc1","statcan","primary","as_needed","federal","2021-04-13T12:45:11.209671","2021-04-13T12:45:11.209679"
"44","0b325aa8-0486-4f0c-863d-db0591206da1","statcan","primary","as_needed","federal","2021-04-13T12:39:45.997140","2021-04-13T12:39:45.997147"
"45","0c6d1a55-41fd-4ef0-9215-4acd34f418c1","statcan","primary","as_needed","federal","2020-09-29T12:41:18.169116","2020-09-30T12:41:12.851905"
"46","0c8e6de1-4352-4117-b5a2-00fa04c0a484","statcan","primary","P1Y","federal","2021-02-04T13:40:42.591590","2021-03-23T14:58:37.435657"
"47","0ccac6f9-7852-4097-9c2d-d0021a3fc164","statcan","primary","as_needed","federal","2020-07-14T12:38:36.192820","2020-11-27T20:49:58.776392"
"48","0d3b04a7-c1d4-4e41-85bd-bfedc85d01da","statcan","primary","P1Y","federal","2021-04-13T12:53:31.963158","2021-04-13T12:53:31.963165"
"49","0dbefc8f-5158-4505-a0fb-d1eb98f5b71a","statcan","primary","as_needed","federal","2021-04-08T12:43:47.368845","2021-04-08T12:43:47.368852"
"50","0ddd879a-bf5f-43e5-acc2-f90455cb2666","statcan","primary","as_needed","federal","2021-03-25T13:04:04.489584","2021-03-25T13:04:04.489592"
"51","0e01ca0b-1276-42b6-b3ca-66725bace4fc","statcan","primary","P1Y","federal","2021-04-13T12:58:13.705309","2021-04-13T12:58:13.705318"
"52","0e13d730-ba30-4500-a0d9-6437c4fcd148","dnd-mdn","primary","P1Y","federal","2020-06-10T18:31:39.518003","2021-04-14T21:22:13.922507"
"53","0e6f86f7-daec-4641-8cc9-390e2312bc2b","statcan","primary","as_needed","federal","2021-03-25T13:04:41.842238","2021-03-26T12:42:56.833359"
"54","0e91d7f8-d1ac-447d-9a48-5762affa35fa","statcan","primary","P1M","federal","2021-04-13T12:44:38.942399","2021-04-13T12:44:38.942406"
"55","0eb8bb4f-4a0e-4875-a600-a9130b11eb78","statcan","primary","as_needed","federal","2020-07-14T12:39:04.770704","2020-11-27T20:41:39.116255"
"56","0ebac9e8-632f-497e-b31e-b7da66c31cb6","cfia-acia","primary","not_planned","federal","2020-06-25T12:41:00.327905","2020-06-25T12:41:00.327914"
"57","0f249746-7337-4ef7-8ecd-a5f9db4c8b62","cic","primary","as_needed","federal","2021-03-26T14:21:15.558711","2021-03-26T14:21:15.558717"
"58","0f3008be-d40e-4179-a2cc-cfaccf3720a1","nrcan-rncan","primary","not_planned","federal","2020-04-16T03:41:08.251663","2020-04-16T03:41:08.251670"
"59","0f327978-d45e-43ad-92c9-3d328fff2ed0","nrcan-rncan","primary","P1Y","federal","2020-12-23T20:12:48.228825","2020-12-23T20:12:48.228831"
"60","0f487b1a-8f45-4a56-9d9a-76e76f70163c","ec","primary","irregular","federal","2020-06-09T18:00:40.872751","2020-06-09T18:00:40.872760"
"61","0f63407d-9183-4127-8336-dc6dab188a9b","statcan","primary","as_needed","federal","2021-04-07T12:41:59.086893","2021-04-07T12:41:59.086899"
"62","0fa4bfd4-a957-40bc-949d-d0bc8b2ba85c","statcan","primary","P1Y","federal","2020-04-24T12:38:18.984144","2020-09-18T12:40:38.369311"
"63","10da5e44-8d75-41e6-9259-56dccabbc72f","statcan","primary","P1Y","federal","2021-04-13T12:53:27.142649","2021-04-13T12:53:27.142656"
"64","11174206-a56c-4c04-9ae4-7ce9cf4615ac","statcan","primary","P1M","federal","2021-04-13T12:47:29.401005","2021-04-13T12:47:29.401014"
"65","1193c348-8885-4d99-a505-df20266bc190","statcan","primary","as_needed","federal","2021-04-13T12:56:12.927413","2021-04-13T12:56:12.927423"
"66","1222839b-090f-459e-8edb-e01d78b1fd37","statcan","primary","P1Y","federal","2021-04-13T12:47:05.069457","2021-04-13T12:47:05.069465"
"67","125a3025-35e0-4a55-b6d5-7684516ec4cc","statcan","primary","as_needed","federal","2021-03-05T13:39:29.913278","2021-04-01T12:42:05.323717"
"68","12ee890e-e530-409a-ad1f-7245aee0a8a2","statcan","primary","P1Y","federal","2021-03-30T12:44:45.681829","2021-03-30T12:44:45.681837"
"69","1356c12b-24b1-4f0d-939e-f4dd21084a07","cra-arc","primary","P1Y","federal","2020-12-07T21:50:57.708331","2020-12-07T21:50:57.708337"
"70","13762f5b-4b29-4de0-a3e0-750835830b19","statcan","primary","as_needed","federal","2021-04-13T12:55:33.532934","2021-04-13T12:55:33.532943"
"71","138006a1-e303-4800-b754-4ded68e695d9","statcan","primary","P1Y","federal","2021-04-13T12:51:33.578849","2021-04-13T12:51:33.578856"
"72","13c319e7-4a10-4cf8-953c-c8b8add0afba","statcan","primary","P1Y","federal","2021-04-13T12:48:32.674539","2021-04-13T12:48:32.674548"
"73","13f8ebc8-adc3-4e1f-a8ad-6738cbadcde5","statcan","primary","P1Y","federal","2021-03-29T12:43:35.806109","2021-03-29T12:43:35.806116"
"74","142a265f-932b-4b14-8abb-45617192155a","statcan","primary","P1M","federal","2020-11-30T13:39:10.862788","2021-05-03T12:38:35.432539"
"75","145236f5-b204-4cbd-b9f8-321d6f156509","statcan","primary","P1Y","federal","2021-04-13T12:42:38.629503","2021-04-13T12:42:38.629509"
"76","1479f47f-cfbd-4d94-92e7-ea9b530627d7","cfia-acia","primary","not_planned","federal","2020-12-01T20:21:59.203711","2020-12-01T20:21:59.203718"
"77","153df6d8-0024-4f29-acb1-b0c960013fe7","statcan","primary","as_needed","federal","2020-07-03T12:40:00.543461","2020-09-18T12:56:25.067828"
"78","159a0afb-c789-4eee-889e-c46079448da9","statcan","primary","P1Y","federal","2021-04-13T12:52:37.114729","2021-04-13T12:52:37.114737"
"79","16182e17-2ff9-4b5d-a66d-54acbbcf4374","statcan","primary","as_needed","federal","2020-04-29T12:40:21.790585","2020-11-27T20:53:44.042269"
"80","16c07373-c233-4053-8d9b-34a995341323","statcan","primary","as_needed","federal","2021-04-13T12:58:00.376454","2021-04-13T12:58:00.376462"
"81","16d4c4ec-79f8-4022-a26e-7c28e374ea41","statcan","primary","P1Y","federal","2021-04-13T12:44:56.321594","2021-04-13T12:44:56.321603"
"82","16e4fe50-25e6-4e6d-87ba-d14ecba1aae1","statcan","primary","as_needed","federal","2021-04-13T12:48:07.572378","2021-04-13T12:48:07.572386"
"83","17220aaf-2bb9-4b57-9dc7-1982e3497f2e","statcan","primary","as_needed","federal","2021-04-13T12:51:02.378913","2021-04-13T12:51:02.378922"
"84","17b51a4e-1249-42d4-ac3a-b830c90d4614","statcan","primary","P1Y","federal","2020-06-16T12:41:34.913664","2021-03-04T13:39:14.038025"
"85","182ea565-76b4-4287-8fea-a7b9b5bd3e48","statcan","primary","P1Y","federal","2021-04-13T12:39:43.232658","2021-05-04T12:38:32.903047"
"86","183ce84f-0705-4be5-bec6-fcda00f1bfa3","nrcan-rncan","primary","P1Y","federal","2020-12-23T20:12:57.166266","2020-12-23T20:12:57.166272"
"87","18689a11-90c3-4b34-b661-fbf098c69cec","statcan","primary","P1Y","federal","2021-04-13T12:53:41.921440","2021-04-13T12:53:41.921447"
"88","18929655-1d8c-4e00-826f-fa9d1d053a8b","statcan","primary","P1Y","federal","2021-04-13T12:39:25.345160","2021-04-13T12:39:25.345169"
"89","189d9616-565a-46d4-a277-f0fe36312949","statcan","primary","P1Y","federal","2020-04-24T12:38:50.353347","2020-04-27T12:38:57.312730"
"90","18bb430e-ffc8-43e6-a20e-cc4e15c3fd71","tbs-sct","primary","as_needed","federal","2020-11-26T21:00:40.023735","2020-11-26T21:00:40.023741"
"91","18d93010-67e8-4a93-a3d0-41e6bc8bdcbf","statcan","primary","as_needed","federal","2021-03-24T12:43:21.188761","2021-03-24T12:43:21.188770"
"92","192eaf3d-c5f0-4d0b-a2e9-504c96e796ea","pwgsc-tpsgc","primary","P1Y","federal","2020-07-08T15:53:58.752099","2021-02-10T13:21:52.922192"
"93","193d0818-6403-422e-ba25-a2d3699947f4","pwgsc-tpsgc","primary","P1Y","federal","2020-07-08T15:53:49.782427","2021-02-10T13:01:48.997323"
"94","195cca4c-882f-49cd-bae7-1d3cf99c80bd","dnd-mdn","primary","P1Y","federal","2020-04-02T11:40:53.644943","2020-04-02T11:40:53.644951"
"95","19e1f5ff-8318-4cb6-ac22-e9fd20b149ce","statcan","primary","P1Y","federal","2021-04-13T12:48:46.969829","2021-04-13T12:48:46.969836"
"96","19f65901-e4d5-4299-b1de-dceed106eba1","statcan","primary","P1Y","federal","2021-03-30T12:41:58.200266","2021-03-30T12:41:58.200275"
"97","1a5beec0-4bcc-40e0-a36d-5b479ede04e9","statcan","primary","P1Y","federal","2021-04-13T12:46:57.808104","2021-04-13T12:46:57.808111"
"98","1a60c94f-4bd1-4722-980a-4b62da6141b5","statcan","primary","P1Y","federal","2021-04-13T12:43:14.288454","2021-04-13T12:43:14.288461"
"99","1a80a04b-ba58-4881-a299-985cacd83286","statcan","primary","as_needed","federal","2021-04-13T12:40:34.677737","2021-04-13T12:40:34.677744"
"100","1a9bf724-1f00-475d-89e5-efe5063d4e7b","statcan","primary","P1Y","federal","2021-04-13T12:43:29.429775","2021-04-13T12:43:29.429782"
"101","1ad2f555-d8dd-4edf-8814-1c4f20121166","statcan","primary","P1Y","federal","2021-04-13T12:45:47.901836","2021-04-13T12:45:47.901843"
"102","1ad83721-3a65-4083-bf44-f55b2cb3f852","statcan","primary","as_needed","federal","2020-07-14T12:38:42.238059","2020-11-27T20:31:26.979263"
"103","1b0822ab-598e-41ce-b92e-5e75a06df4be","dnd-mdn","primary","P1Y","federal","2021-03-31T12:10:48.808607","2021-03-31T12:10:48.808615"
"104","1b831f2e-02d8-4d8a-8de1-387170face93","statcan","primary","P1Y","federal","2021-03-30T12:41:16.992370","2021-03-30T12:41:16.992380"
"105","1baf70c0-777f-4fb1-8acf-ef787d0400f2","statcan","primary","P1Y","federal","2021-04-13T12:52:34.693717","2021-04-13T12:52:34.693724"
"106","1bb63957-627f-4fff-8e67-1f2830b593e7","statcan","primary","P1Y","federal","2021-04-13T12:42:33.249846","2021-04-13T12:42:33.249853"
"107","1c1787f7-a325-48e2-8e6e-3562f97e0c2b","statcan","primary","as_needed","federal","2021-04-13T12:40:28.694094","2021-04-13T12:40:28.694102"
"108","1c47ebcc-17fd-4954-811f-3cdd0c30bf86","cer-rec","primary","P3M","federal","2021-04-12T19:50:56.490983","2021-04-12T19:50:56.490989"
"109","1c6171cd-3a96-4333-b9a7-d1a6b7124c20","statcan","primary","P1Y","federal","2021-03-29T12:42:23.543392","2021-03-29T12:42:23.543398"
"110","1c9b76e4-4881-4e0b-b34e-eec79f1391f1","statcan","primary","as_needed","federal","2020-04-29T12:39:56.572029","2020-11-27T20:35:30.010702"
"111","1d1a4e19-6ef8-494d-b686-92ac9afd71bd","statcan","primary","P1Y","federal","2021-03-30T12:42:07.275985","2021-03-30T12:42:07.275991"
"112","1d247489-ebc3-457e-87aa-362bee1ae84e","statcan","primary","P1Y","federal","2021-04-13T12:53:05.465374","2021-04-13T12:53:05.465382"
"113","1dcab844-f8e0-4707-8440-781e68334253","dnd-mdn","primary","P1Y","federal","2020-06-11T15:11:18.064383","2021-04-15T03:02:10.031835"
"114","1de7f86d-c0f1-4e99-8196-32634bd8e66a","statcan","primary","as_needed","federal","2021-04-13T12:45:18.695717","2021-04-13T12:45:18.695724"
"115","1df49e77-580f-474e-9850-9b8c07872bee","nrcan-rncan","primary","not_planned","federal","2021-04-15T16:11:39.854358","2021-04-15T19:21:34.329803"
"116","1df8b66e-b773-425e-9551-62eba71bab28","statcan","primary","P1Y","federal","2021-03-30T12:41:09.761514","2021-03-30T12:41:09.761522"
"117","1e50a674-964b-45bd-9a0d-5961d4037349","statcan","primary","P1Y","federal","2021-04-13T12:38:52.416831","2021-04-13T12:38:52.416838"
"118","1e7bdbf6-7e81-4bda-9dc7-d103d67c5b85","statcan","primary","P1Y","federal","2021-04-13T12:52:48.779264","2021-04-13T12:52:48.779270"
"119","1f7ebefd-79a4-493f-b87c-efc739ea9fb7","statcan","primary","as_needed","federal","2021-01-26T13:44:16.538888","2021-01-27T13:41:35.756913"
"120","20247182-253b-4fb6-9ef2-572fa4252c84","statcan","primary","P1M","federal","2021-04-13T12:54:59.575060","2021-04-13T12:54:59.575068"
"121","20249f48-b0d3-4e5d-86f3-83646ba59868","statcan","primary","as_needed","federal","2021-01-26T13:40:28.582389","2021-01-27T13:39:51.580731"
"122","2099b8f1-d862-4b47-b650-308ebbcb9ef6","dnd-mdn","primary","P1Y","federal","2020-04-02T11:40:34.339364","2021-04-14T21:01:54.979598"
"123","2123ea02-ba5a-45d5-a419-1ce091e2cc9e","statcan","primary","P1M","federal","2021-04-13T12:44:33.728520","2021-04-13T12:44:33.728527"
"124","2142e30d-9275-424d-be43-f5cc7ec91916","tc","primary","P1Y","federal","2020-06-26T18:00:53.780436","2020-06-26T18:00:53.780442"
"125","2162a141-dc98-49b2-9b99-e9c95be237f0","nrcan-rncan","primary","P1Y","federal","2020-12-23T20:12:43.722339","2020-12-23T20:12:43.722345"
"126","2192de22-84bf-4672-b0c0-f64c0cb43c94","statcan","primary","as_needed","federal","2020-07-29T13:00:41.396885","2020-07-29T13:00:41.396892"
"127","219daf65-7336-4dc8-8fd4-360bcad9ffeb","dfatd-maecd","primary","P1D","federal","2020-06-04T12:10:39.446583","2021-05-05T08:30:15.064069"
"128","21c01404-676d-4490-b7ee-cacaf3cb5a2e","statcan","primary","P1M","federal","2021-04-13T12:47:31.803546","2021-04-13T12:47:31.803554"
"129","222347b0-0702-4fd3-8b43-42416149f7ef","statcan","primary","P1Y","federal","2021-01-26T13:41:01.409724","2021-02-04T13:42:59.089243"
"130","225f97b9-2d11-4e01-9ccd-d06d242b0be4","statcan","primary","as_needed","federal","2021-04-13T12:48:09.925621","2021-04-13T12:48:09.925629"
"131","227a9bef-6868-4905-bed2-013959aa109e","statcan","primary","as_needed","federal","2021-04-13T12:55:56.687421","2021-04-13T12:55:56.687429"
"132","22d25507-df1e-41f9-9f48-b0fb4107c6c5","statcan","primary","P1Y","federal","2021-03-30T12:43:38.786830","2021-03-30T12:43:38.786841"
"133","232b1b34-c370-473e-8460-f6d662ac0d73","statcan","primary","P1Y","federal","2020-04-24T12:38:15.897939","2020-04-27T12:38:15.797368"
"134","233bd940-5fc0-4ed0-b676-1db3203115d0","statcan","primary","as_needed","federal","2021-03-08T13:43:04.065167","2021-03-09T13:39:12.176406"
"135","23743e4e-a7f3-4efa-bf32-ef7a8ff7e288","statcan","primary","as_needed","federal","2021-03-05T13:39:35.933350","2021-04-09T12:45:46.430188"
"136","23950b22-c9c9-4744-be57-5e8c365df571","statcan","primary","P1Y","federal","2021-04-13T12:41:47.117782","2021-04-13T12:41:47.117789"
"137","23d1859c-59d5-4f09-af07-33404076023e","statcan","primary","as_needed","federal","2021-04-07T12:42:58.946081","2021-04-08T12:44:04.487791"
"138","23db0aa1-afb3-4733-b2aa-e697e968e28c","statcan","primary","P1Y","federal","2021-04-13T12:44:46.398077","2021-04-13T12:44:46.398085"
"139","24213417-ff78-4c59-9279-4b30a6d0baaa","statcan","primary","as_needed","federal","2021-04-13T12:52:15.252907","2021-04-13T12:52:15.252914"
"140","24bb7612-4483-43cd-a469-11d8d4c20f2e","tc","primary","P1Y","federal","2020-06-26T18:00:59.926923","2020-06-26T18:00:59.926929"
"141","250bfccb-a331-4824-8f1d-4d7c08cb946f","statcan","primary","as_needed","federal","2021-04-13T12:49:54.786775","2021-04-13T12:49:54.786782"
"142","253ce98b-ecf4-40b3-9a9a-4cdd28b8fced","statcan","primary","as_needed","federal","2021-01-26T13:44:22.359124","2021-01-27T13:41:39.225341"
"143","254a2ac3-bd0b-4617-ae4c-f939cd69ae8c","statcan","primary","as_needed","federal","2021-04-08T12:42:58.496789","2021-04-08T12:42:58.496797"
"144","25eee958-c83c-4139-ad1b-64742a51b612","statcan","primary","P1Y","federal","2021-04-13T12:44:58.753081","2021-04-13T12:44:58.753089"
"145","261c32ab-4cfd-4f81-9dea-7b64065690dc","phac-aspc","primary","P1D","federal","2020-04-29T18:00:51.931231","2021-02-26T00:41:24.445598"
"146","265a314e-9759-46cd-b65d-437ca6c27d6c","statcan","primary","as_needed","federal","2021-04-13T12:45:33.437321","2021-04-13T12:45:33.437328"
"147","26dc6d57-58af-4b94-9eee-e641922bf7a7","statcan","primary","as_needed","federal","2020-04-29T12:39:46.192154","2020-11-27T20:35:23.216833"
"148","26f4442c-0577-45b7-b1c3-41f00df30eae","statcan","primary","P1Y","federal","2021-04-13T12:40:53.290076","2021-04-13T12:40:53.290100"
"149","26ffad36-ca9b-431c-8f6d-a6df02665e2c","psc-cfp","primary","P3M","federal","2021-03-29T15:20:53.308231","2021-03-29T20:50:52.421980"
"150","273e0c22-21b6-4065-9223-40167c56a5aa","statcan","primary","P1Y","federal","2020-05-14T12:38:11.521991","2020-09-18T12:50:26.297367"
"151","27462c7d-36b6-489b-9ce4-d008ba68316f","statcan","primary","P1Y","federal","2021-04-13T12:54:15.914650","2021-04-13T12:54:15.914675"
"152","276886d5-b89d-4dda-9cb4-63d38892a5e1","statcan","primary","P1Y","federal","2020-06-25T12:38:25.091058","2020-06-26T12:38:31.357002"
"153","278abb28-d25d-433e-bcb8-0301fa367d6a","statcan","primary","as_needed","federal","2021-04-13T12:48:53.835651","2021-04-13T12:48:53.835657"
"154","279f7279-e80a-41e9-98f1-b9b18d223c43","statcan","primary","P1Y","federal","2021-04-13T12:40:17.443314","2021-04-13T12:40:17.443321"
"155","27a5ae15-1a0c-4541-8a5d-c8d27cede711","statcan","primary","as_needed","federal","2021-03-05T13:39:26.531547","2021-04-09T12:45:04.793525"
"156","27b2afcd-e118-49dd-b875-0bcea7182b06","statcan","primary","P1Y","federal","2021-04-13T12:55:26.016682","2021-04-13T12:55:26.016690"
"157","27c490d8-b51b-45a6-8e6f-24ca7becc899","statcan","primary","P1Y","federal","2021-04-13T12:55:18.681667","2021-04-13T12:55:18.681675"
"158","27dbd8db-0270-4db3-a232-dc4e7ccae29e","statcan","primary","P1Y","federal","2021-04-13T12:51:09.658949","2021-04-13T12:51:09.658957"
"159","2828e91d-e395-48b3-8127-c4ee76b2c33c","cra-arc","primary","P1Y","federal","2020-12-07T21:51:09.793381","2020-12-07T21:51:09.793387"
"160","282a8273-5f96-43ed-b2b6-153e93edb6fc","statcan","primary","as_needed","federal","2020-07-14T12:38:33.112987","2020-11-27T20:31:21.724854"
"161","28b68f20-e184-4c4d-a962-515b7b1f6267","statcan","primary","as_needed","federal","2021-04-13T12:39:51.525681","2021-04-13T12:39:51.525688"
"162","2994b3fb-a741-494c-9720-62a14882f475","statcan","primary","as_needed","federal","2020-12-17T13:38:53.466617","2021-03-29T12:43:06.116719"
"163","2a35d116-472a-4dcd-a4c1-27622d7ebbbc","statcan","primary","P1Y","federal","2021-04-13T12:54:47.846082","2021-04-13T12:54:47.846090"
"164","2a3e2f37-6fc4-486d-8fa6-2ae3ffc43f2e","csec-cstc","primary","P1Y","federal","2020-12-23T21:12:46.432883","2021-01-25T21:11:17.407769"
"165","2a4b2509-06bd-4082-824a-50515e1d7e11","statcan","primary","P1Y","federal","2021-04-13T12:58:55.698519","2021-04-13T12:58:55.698526"
"166","2a4d089f-2923-4c8e-a726-fb3bd6783fb9","statcan","primary","P1Y","federal","2021-04-13T12:49:00.849856","2021-04-13T12:49:00.849863"
"167","2ae4b790-d4d8-4775-9bc6-01e26181039e","statcan","primary","P1Y","federal","2021-04-13T12:38:25.355596","2021-04-13T12:38:25.355603"
"168","2af1a7f4-431e-41c7-8c67-fe2348ccf031","dfatd-maecd","primary","P1M","federal","2020-12-23T19:22:49.226422","2021-05-04T12:10:54.577116"
"169","2b360499-0418-496e-946c-a30f9783812d","statcan","primary","P1Y","federal","2021-04-13T12:52:27.126254","2021-04-13T12:52:27.126262"
"170","2b5bf038-cae2-4dad-9b40-ec5a6e90ef23","statcan","primary","P1Y","federal","2021-04-13T12:41:55.184911","2021-04-13T12:41:55.184918"
"171","2b604ec9-fe66-40ba-bd25-3665e8e8c911","statcan","primary","P1Y","federal","2021-04-13T12:58:08.288522","2021-04-13T12:58:08.288530"
"172","2b6d41e3-6808-4dc1-854f-a2ff1310668c","statcan","primary","as_needed","federal","2021-04-13T12:39:28.491974","2021-04-13T12:39:28.491981"
"173","2b90a0be-250f-4b8c-b27d-25dad7d01895","cfia-acia","primary","as_needed","federal","2021-03-24T13:20:45.898944","2021-03-25T13:40:13.200402"
"174","2c1717e8-c742-4ecd-8266-0a823851fdd2","ec","primary","as_needed","federal","2020-06-08T18:20:55.515201","2020-06-08T18:20:55.515211"
"175","2c30e366-ef2b-400e-8363-0b13e4a7b6f4","drdc-rddc","primary","not_planned","federal","2021-02-01T15:50:47.068248","2021-03-18T14:41:12.015335"
"176","2c3596b5-e45a-4528-8cc8-7ebbcf9a2c18","statcan","primary","P1Y","federal","2021-04-13T12:53:07.887885","2021-04-13T12:53:07.887893"
"177","2c64ccb8-af13-4db6-8700-bb6acbedeb59","statcan","primary","as_needed","federal","2021-04-13T12:55:47.310467","2021-04-13T12:55:47.310474"
