Date,ATI,ATI_NIL,CONTRACTS,CONTRACTS_NIL,CONTRACTS_AGG,GRANTS,GRANTS_NIL,RECLASS,RECLASS_NIL,TRAVELA,TRAVELQ,TRAVEL_NIL,HOSP,HOSP_NIL,DAC,QP_NOTES,BN,WRONGDOING,ADMINAIR,SUM
Mon Nov  8 11:19:27 2021,22592,923,830179,48,267,656901,125,8971,573,305,71176,1264,19756,1837,1692,2227,52330,25,0,1671191
Tue Nov  9 11:19:51 2021,22593,924,830179,48,267,656901,125,8971,574,305,71176,1264,19756,1837,1692,2227,52359,25,0,1671223
Wed Nov 10 11:19:46 2021,22600,928,830179,48,267,656901,125,8971,574,305,71176,1265,19756,1838,1696,2227,52416,25,0,1671297
Thu Nov 11 11:20:38 2021,22724,929,830233,48,267,656978,125,8971,574,305,71176,1265,19756,1838,1718,2227,52425,25,0,1671584
Sat Nov 13 11:20:50 2021,22733,929,830233,48,267,656978,125,8971,574,305,71185,1269,19757,1842,1724,2227,52428,25,0,1671620
Sun Nov 14 11:18:36 2021,22733,929,830233,48,267,656978,125,8971,574,305,71185,1269,19757,1842,1724,2227,52428,25,0,1671620
Mon Nov 15 11:18:56 2021,22733,929,830233,48,267,656978,125,8971,574,305,71185,1269,19757,1842,1724,2227,52428,25,0,1671620
Tue Nov 16 14:55:55 2021,22791,934,830233,48,267,656879,125,9022,574,305,71185,1270,19757,1843,1756,2227,52447,25,0,1671688
Wed Nov 17 11:20:39 2021,22799,934,830233,48,267,656879,125,9022,574,305,71185,1270,19757,1843,1763,2227,52468,25,0,1671724
Thu Nov 18 11:20:00 2021,22841,934,830233,48,267,656960,125,9024,574,305,71185,1270,19757,1843,1766,2227,52507,25,0,1671891
Fri Nov 19 11:19:13 2021,22841,935,830233,48,267,656960,125,9024,574,307,71185,1272,19757,1845,1773,2227,52545,25,0,1671943
Sat Nov 20 11:20:02 2021,22934,937,830233,48,267,656960,125,9024,574,307,71186,1273,19757,1847,1787,2227,52545,25,0,1672056
Sun Nov 21 11:18:47 2021,22934,937,830233,48,267,656960,125,9024,574,307,71186,1273,19757,1847,1787,2227,52545,25,0,1672056
Mon Nov 22 11:18:36 2021,22934,937,830233,48,267,656960,125,9024,574,307,71186,1274,19757,1848,1787,2227,52554,25,0,1672067
Tue Nov 23 13:20:16 2021,23030,939,830233,48,267,656963,125,9024,576,307,71192,1275,19758,1851,1795,2227,52600,25,0,1672235
Wed Nov 24 11:19:15 2021,23065,943,830234,48,267,656963,125,9024,576,307,71196,1278,19758,1855,1795,2227,52600,25,0,1672286
Thu Nov 25 11:20:15 2021,23199,943,830234,48,267,656963,125,9024,576,309,71203,1280,19759,1858,1795,2227,52609,25,0,1672444
Fri Nov 26 14:26:53 2021,23271,943,830234,48,267,656963,125,9026,576,309,71205,1283,19759,1863,1795,2227,52666,25,0,1672585
Sat Nov 27 11:19:47 2021,23301,944,830234,48,267,656963,125,9026,576,309,71219,1285,19763,1867,1795,2227,52702,25,0,1672676
Sun Nov 28 11:20:10 2021,23301,944,830234,48,267,656963,125,9026,576,309,71219,1285,19763,1867,1795,2227,52702,25,0,1672676
Mon Nov 29 11:19:25 2021,23301,944,830234,48,267,656963,125,9026,576,309,71219,1285,19763,1867,1795,2227,52798,25,0,1672772
Tue Nov 30 14:46:25 2021,23422,946,830234,48,267,656963,125,9026,576,310,71307,1294,19767,1885,1795,2227,52975,25,0,1673192
Wed Dec  1 11:20:00 2021,22362,907,830234,48,267,656963,125,9027,576,311,71343,1299,19773,1890,1795,2227,53392,25,0,1672564
Thu Dec  2 11:21:21 2021,22417,909,830234,48,267,656963,125,9027,576,311,71351,1300,19774,1890,1795,2227,53467,25,0,1672706
Fri Dec  3 11:19:19 2021,22428,910,830234,48,267,656963,125,9027,576,312,71358,1301,19774,1892,1795,2227,53467,25,0,1672729
Sat Dec  4 11:20:07 2021,22467,916,830237,48,267,656963,125,9027,576,312,71364,1303,19774,1894,1795,2227,53496,25,0,1672816
Sun Dec  5 11:20:03 2021,22467,916,830237,48,267,656963,125,9027,576,312,71364,1303,19774,1894,1795,2227,53496,25,0,1672816
Mon Dec  6 11:21:07 2021,22467,916,830237,48,267,656963,125,9027,576,312,71364,1303,19774,1894,1795,2227,53496,25,0,1672816
Tue Dec  7 11:22:10 2021,22483,919,830237,48,267,656963,125,9027,576,313,71377,1305,19777,1897,1801,2227,53497,25,0,1672864
Wed Dec  8 14:13:15 2021,22612,921,830237,48,267,657832,125,9027,576,315,71378,1305,19777,1897,1801,2227,53579,25,0,1673949
Thu Dec  9 11:19:41 2021,22633,921,830237,48,267,657832,125,9027,576,315,71381,1305,19781,1897,1807,2227,53647,25,0,1674051
Fri Dec 10 11:21:13 2021,22653,921,830237,48,267,657832,125,9027,576,315,71381,1306,19784,1898,1807,2227,53672,25,0,1674101
Sat Dec 11 11:20:25 2021,22661,923,830628,48,267,657832,125,9027,576,316,71382,1307,19785,1899,1807,2227,53687,25,0,1674522
Sun Dec 12 11:18:28 2021,22661,924,830628,48,267,657832,125,9027,576,316,71382,1307,19785,1899,1807,2227,53687,25,0,1674523
Mon Dec 13 11:20:33 2021,22661,924,830628,48,267,657832,125,9027,576,316,71382,1307,19785,1899,1807,2227,53687,25,0,1674523
Tue Dec 14 11:19:54 2021,22666,925,830628,48,267,657832,125,9027,576,317,71382,1309,19785,1901,1807,2227,53710,25,0,1674557
Wed Dec 15 11:19:16 2021,22681,925,830721,48,267,657832,125,9027,576,317,71382,1311,19785,1903,1807,2227,53736,25,0,1674695
Thu Dec 16 11:20:31 2021,22692,925,830721,48,267,657832,125,9027,576,317,71382,1311,19785,1903,1807,2227,53736,25,0,1674706
Fri Dec 17 11:17:22 2021,22821,926,830721,48,267,657833,125,9027,576,317,71382,1314,19785,1906,1809,2227,53742,25,0,1674851
Sat Dec 18 11:20:52 2021,22878,929,830721,48,267,657833,125,9027,576,317,71382,1316,19785,1908,1823,2227,53817,25,0,1675004
Sun Dec 19 11:20:24 2021,22878,929,830721,48,267,657833,125,9027,576,317,71382,1316,19785,1908,1823,2227,53816,25,0,1675003
Mon Dec 20 11:20:42 2021,22878,929,830721,48,267,657833,125,9027,576,317,71382,1316,19785,1908,1823,2227,53816,25,0,1675003
Tue Dec 21 15:10:12 2021,23159,930,830720,48,267,657833,125,9027,576,317,71395,1318,19790,1910,1823,2227,53907,25,0,1675397
Wed Dec 22 11:20:15 2021,23185,930,830720,48,267,657833,125,9027,578,317,71413,1325,19792,1923,1823,2227,54116,25,0,1675674
Fri Dec 24 11:19:41 2021,23435,935,830720,48,267,657832,125,9027,578,317,71449,1333,19793,1936,1824,2227,54464,25,0,1676335
Sat Dec 25 11:19:49 2021,23518,937,830720,48,267,657832,125,9027,578,317,71552,1336,19804,1944,1824,2227,54518,25,0,1676599
Sun Dec 26 11:20:51 2021,23518,937,830720,48,267,657832,125,9027,578,317,71552,1336,19804,1944,1824,2227,54518,25,0,1676599
Mon Dec 27 11:22:04 2021,23518,937,830720,48,267,657832,125,9027,578,317,71552,1336,19804,1944,1824,2227,54518,25,0,1676599
Tue Dec 28 11:21:29 2021,23518,937,830720,48,267,657832,125,9027,578,317,71552,1336,19804,1944,1824,2227,54518,25,0,1676599
Wed Dec 29 11:20:08 2021,23554,937,830720,48,267,657832,125,9027,578,317,71552,1337,19804,1945,1824,2227,54526,25,0,1676645
Thu Dec 30 11:19:07 2021,23625,937,830720,48,267,657832,125,9027,578,317,71605,1341,19810,1951,1824,2227,54894,25,0,1677153
Fri Dec 31 11:21:55 2021,23676,937,830722,48,267,657832,125,9039,578,317,71628,1341,19811,1952,1824,2227,55402,25,0,1677751
Sat Jan  1 11:19:06 2022,22601,894,830722,48,267,657832,125,9039,578,317,71630,1343,19812,1954,1824,2227,55442,25,0,1676680
Mon Jan  3 11:20:44 2022,22601,894,830722,48,267,657832,125,9039,578,317,71630,1343,19812,1954,1824,2227,55442,25,0,1676680
Wed Jan  5 11:19:19 2022,22601,896,830722,48,267,657832,125,9039,579,317,71632,1343,19812,1955,1826,2232,55537,25,0,1676788
Thu Jan  6 14:58:09 2022,22651,899,830722,48,267,657901,125,9039,582,317,71642,1343,19816,1957,1826,2232,55537,25,0,1676929
Fri Jan  7 11:19:36 2022,22699,905,830725,48,267,657901,125,9041,584,317,71650,1345,19817,1960,1826,2232,55551,25,0,1677018
Sat Jan  8 11:19:08 2022,22762,908,830725,48,267,657901,125,9041,585,317,71650,1346,19817,1961,1826,2232,55560,25,0,1677096
Sun Jan  9 11:18:52 2022,22762,908,830725,48,267,657901,125,9041,585,317,71650,1346,19817,1961,1826,2232,55560,25,0,1677096
Mon Jan 10 11:19:55 2022,22762,908,830725,48,267,657901,125,9041,585,317,71650,1346,19817,1961,1826,2232,55560,25,0,1677096
Tue Jan 11 14:50:14 2022,22765,913,830750,48,267,657901,125,9047,585,318,71676,1347,19822,1962,1826,2232,55560,25,0,1677169
Wed Jan 12 11:20:09 2022,22771,914,830838,48,267,657901,125,9047,586,318,71676,1347,19822,1962,1829,2333,55560,25,0,1677369
Thu Jan 13 18:20:29 2022,22890,61,61,48,267,61,125,9057,586,318,71677,1349,61,61,1829,61,61,61,0,108634
Fri Jan 14 11:19:29 2022,22908,921,830838,48,267,657901,125,9057,586,318,71690,1349,19822,1965,1830,2501,55588,25,0,1677739
Sat Jan 15 11:35:32 2022,22948,925,830835,48,267,660610,125,9059,587,318,71695,1352,19825,1968,1830,2664,56264,25,0,1681345
Sun Jan 16 11:19:08 2022,22948,925,830835,48,267,660610,125,9059,587,318,71695,1352,19825,1968,1830,2667,56264,25,0,1681348
Mon Jan 17 11:20:38 2022,22948,925,830835,48,267,660610,125,9059,587,318,71695,1352,19825,1968,1830,2667,56264,25,0,1681348
Tue Jan 18 11:21:15 2022,23035,926,830865,51,267,660753,125,9060,587,318,71695,1353,19825,1969,1830,2728,56356,25,0,1681768
Wed Jan 19 11:19:22 2022,23099,926,830874,51,267,660767,125,9060,587,319,71714,1362,19825,1970,1830,2729,56356,25,0,1681886
Thu Jan 20 11:19:37 2022,23134,926,831122,51,267,660786,125,9060,587,319,71714,1364,19825,1972,1830,2736,56403,25,0,1682246
Fri Jan 21 11:19:52 2022,23139,927,831160,51,267,661383,125,9067,587,320,71716,1365,19825,1974,1830,2737,56423,25,0,1682921
Sun Jan 23 11:19:28 2022,23173,928,831199,51,267,661386,125,9067,589,320,71720,1366,19825,1976,1834,2747,56435,25,0,1683033
Mon Jan 24 11:18:32 2022,23173,928,831199,51,267,661385,125,9067,589,320,71720,1366,19825,1976,1834,2747,56435,25,0,1683032
Tue Jan 25 11:19:31 2022,23272,930,831693,51,267,664088,125,9070,591,320,71727,1369,19825,1980,1834,2751,56497,25,0,1686415
Wed Jan 26 11:19:27 2022,23364,931,831793,52,267,664488,126,9076,592,320,71735,1374,19828,1986,1837,2807,56622,25,0,1687223
Thu Jan 27 11:20:25 2022,23407,932,832038,52,267,664535,126,9122,593,320,71739,1378,19839,1988,1839,2807,56782,25,0,1687789
Fri Jan 28 13:05:53 2022,23425,934,834294,53,267,664915,128,9125,594,320,71817,1380,19841,1997,1839,2808,56870,25,0,1690632
Sat Jan 29 11:22:32 2022,23497,934,845584,53,267,671805,128,9144,597,320,71902,1393,19862,2014,1839,2808,57275,25,0,1709447
Sun Jan 30 19:05:23 2022,23518,934,845671,53,267,672075,128,9144,597,320,71902,1393,19862,2014,1839,2808,57368,25,0,1709918
Mon Jan 31 11:25:25 2022,23518,934,845733,53,267,672191,128,9144,597,320,71904,1393,19862,2015,1839,2808,57443,25,0,1710174
Tue Feb  1 13:59:39 2022,22405,888,849903,53,267,673991,129,9164,603,324,71955,1396,19866,2021,1845,2808,57750,25,0,1715393
Wed Feb  2 11:22:28 2022,22745,892,850155,53,267,679793,129,9164,603,339,71966,1398,19867,2025,1845,2808,57917,25,0,1721991
Thu Feb  3 11:23:30 2022,22796,911,850144,53,267,679793,129,9164,603,341,71972,1399,19867,2026,1850,2808,57943,25,0,1722091
Fri Feb  4 11:20:36 2022,22802,912,850127,53,267,679794,129,9164,603,344,71982,1400,19867,2026,1862,2808,57945,25,0,1722110
Sat Feb  5 11:20:58 2022,22843,913,850115,53,267,680745,129,9164,603,344,71984,1401,19867,2027,1862,2808,57960,25,0,1723110
Sun Feb  6 11:20:11 2022,22843,913,850115,53,267,680745,129,9164,603,344,71984,1401,19867,2027,1862,2808,57960,25,0,1723110
Mon Feb  7 11:21:11 2022,22843,913,850115,53,267,680745,129,9164,603,344,71984,1401,19867,2027,1862,2808,57960,25,0,1723110
Tue Feb  8 11:21:55 2022,22854,918,851022,53,267,680755,129,9164,603,344,71998,1402,19873,2028,1862,2808,58047,25,0,1724152
Wed Feb  9 11:21:15 2022,22891,919,851023,53,267,680755,129,9164,603,345,71998,1404,19873,2030,1865,2808,58066,25,0,1724218
Thu Feb 10 14:33:01 2022,22911,919,851009,53,267,681000,129,9164,603,345,71998,1406,19873,2032,1865,2808,58066,25,0,1724473
Fri Feb 11 11:21:46 2022,22920,921,850997,53,267,681000,129,9164,603,345,71998,1406,19873,2032,1874,2814,58065,25,0,1724486
Sat Feb 12 11:23:08 2022,22920,921,850987,53,268,681000,129,9164,603,345,71998,1408,19873,2034,1883,2814,58065,25,0,1724490
Sun Feb 13 11:22:00 2022,22920,921,850987,53,268,681000,129,9164,603,345,71998,1408,19873,2034,1883,2814,58065,25,0,1724490
Mon Feb 14 11:23:07 2022,22920,921,850987,53,268,681000,129,9164,603,345,71998,1408,19873,2034,1883,2814,58065,25,0,1724490
Tue Feb 15 11:23:55 2022,23150,923,850970,53,268,681000,129,9164,603,346,72011,1409,19874,2042,1898,2814,58089,25,0,1724768
Wed Feb 16 11:23:49 2022,23171,924,850947,53,268,681000,129,9164,603,346,72012,1409,19874,2042,1898,2814,58107,25,0,1724786
Thu Feb 17 11:23:57 2022,23285,924,850928,53,268,681000,129,9164,603,346,72012,1410,19874,2043,1905,2814,58117,25,0,1724900
Fri Feb 18 11:23:22 2022,23303,926,850905,53,268,681000,129,9164,603,346,72012,1412,19874,2045,1905,2814,58157,25,0,1724941
Sat Feb 19 11:22:28 2022,23435,926,850905,53,268,681000,129,9164,603,346,72013,1414,19874,2048,1909,2814,58301,25,0,1725227
Sun Feb 20 11:23:44 2022,23435,926,850905,53,268,681000,129,9164,603,346,72013,1414,19874,2048,1909,2814,58301,25,0,1725227
Mon Feb 21 11:21:44 2022,23435,926,850905,53,268,681000,129,9164,603,346,72013,1414,19879,2048,1909,2814,58301,25,0,1725232
Tue Feb 22 14:56:48 2022,23435,927,850908,53,268,681000,129,9164,604,346,72015,1417,19882,2052,1909,2814,58322,25,0,1725270
Wed Feb 23 11:21:03 2022,23459,927,850908,53,268,681000,129,9169,604,346,72015,1419,19882,2054,1913,2814,58324,25,0,1725309
Thu Feb 24 11:21:12 2022,23459,927,850908,53,268,681000,129,9169,604,346,72031,1421,19882,2055,1922,2814,58358,25,0,1725371
Fri Feb 25 11:20:31 2022,23513,927,850908,53,268,681000,129,9169,604,346,72035,1424,19883,2058,1922,2814,58491,25,0,1725569
Sat Feb 26 11:25:29 2022,23629,930,850919,53,268,681000,129,9169,604,346,72215,1434,19922,2085,1922,2814,58736,25,0,1726200
Mon Feb 28 11:21:51 2022,23629,930,850919,53,268,681000,129,9169,604,346,72215,1434,19922,2085,1922,2814,58761,25,0,1726225
Wed Mar  2 11:22:16 2022,22476,898,850833,53,268,680999,129,9169,605,346,74390,1457,20184,2110,1922,2814,59599,25,0,1728277
Thu Mar  3 11:21:51 2022,22540,898,850833,53,268,680999,129,9169,605,346,74392,1459,20184,2116,1922,2814,59771,25,0,1728523
Fri Mar  4 14:51:39 2022,22560,901,850833,53,268,680999,129,9169,605,346,74393,1460,20184,2109,1922,2814,59771,25,0,1728541
Sat Mar  5 11:23:04 2022,22566,906,850833,53,268,680999,129,9169,605,346,74396,1462,20184,2112,1922,2859,59863,25,0,1728697
Sun Mar  6 20:54:28 2022,22566,906,850833,53,268,680999,129,9169,605,346,74396,1462,20184,2112,1922,2859,59863,25,0,1728697
Mon Mar  7 15:54:20 2022,22566,906,850833,53,268,680999,129,9169,605,346,74396,1462,20184,2112,1922,2859,59863,25,0,1728697
Tue Mar  8 11:22:05 2022,22618,910,850767,53,268,680809,129,9169,605,346,74396,1462,20185,2112,1926,2859,59863,25,0,1728502
Wed Mar  9 11:22:18 2022,22625,910,850767,53,268,680797,129,9169,605,346,74396,1466,20186,2116,1926,2859,59883,25,0,1728526
Thu Mar 10 11:23:26 2022,22798,911,850926,53,268,680797,129,9169,605,346,74396,1466,20186,2116,1926,2859,59886,25,0,1728862
Fri Mar 11 11:23:31 2022,22803,911,850926,53,268,680797,129,9169,605,346,74401,1468,20186,2119,1926,2859,60099,25,0,1729090
Fri Mar 11 18:26:58 2022,22803,911,850926,53,268,680797,129,9169,605,346,70684,1468,20186,2119,1926,2859,60099,25,5,1725373
"Fri Mar 11 18:35:39 2022",22803,911,850926,53,268,680797,129,9169,605,346,74401,1468,20186,2119,1926,2859,60099,25,5,1729090
"Sat Mar 12 02:18:28 2022",22803,911,850926,53,268,680797,129,9169,605,346,74401,1468,20186,2119,1926,2859,60099,25,5,1729090
"Sat Mar 12 11:25:13 2022",22842,921,850926,53,268,680796,129,9169,609,346,74401,1469,20186,2120,1926,2859,60100,25,5,1729145
"Sun Mar 13 19:14:14 2022",22842,921,850926,53,268,680796,129,9169,609,346,74401,1469,20186,2120,1926,2859,60100,25,5,1729145
"Mon Mar 14 11:24:57 2022",22842,921,850926,53,268,680796,129,9169,609,346,74401,1469,20186,2120,1926,2859,60100,25,5,1729145
"Tue Mar 15 11:22:34 2022",22876,922,850926,53,268,680796,129,9169,609,346,74403,1471,20186,2122,1926,2859,60109,25,5,1729195
"Wed Mar 16 11:24:05 2022",22925,933,850925,53,268,680796,129,9169,609,346,74402,1471,20186,2122,1926,2853,60109,25,5,1729247
"Thu Mar 17 11:23:22 2022",23107,933,850922,53,268,680796,129,9169,609,346,74417,1471,20186,2122,1926,2853,60120,25,5,1729452
"Fri Mar 18 11:21:54 2022",23108,935,850922,53,268,680796,129,9172,609,346,74417,1474,20186,2125,1926,2853,60144,25,5,1729488
"Sat Mar 19 11:23:08 2022",23108,935,850922,53,268,680796,129,9172,609,346,74418,1475,20186,2127,1926,2853,60144,25,5,1729492
"Sun Mar 20 11:24:02 2022",23108,935,850922,53,268,680796,129,9172,609,346,74418,1475,20186,2127,1926,2853,60144,25,5,1729492
"Mon Mar 21 11:23:34 2022",23108,935,850921,53,268,680796,129,9172,609,346,74418,1475,20186,2127,1926,2853,60144,25,5,1729491
"Tue Mar 22 11:25:40 2022",23136,938,850927,53,268,680796,129,9172,609,346,74418,1477,20188,2128,1926,2853,60210,25,5,1729599
"Wed Mar 23 11:22:22 2022",23325,938,850927,53,268,680796,129,9172,609,346,74418,1479,20188,2132,1926,2853,60242,25,5,1729826
"Thu Mar 24 11:22:31 2022",23329,939,850927,53,268,680797,129,9172,609,346,74421,1482,20188,2136,1930,2853,60242,25,5,1729846
"Fri Mar 25 11:23:24 2022",23329,941,850927,53,268,680797,129,9172,609,346,74423,1484,20188,2139,1930,2853,60266,25,5,1729879
"Sat Mar 26 11:22:16 2022",23340,942,850927,53,268,680797,129,9172,609,346,74428,1492,20188,2149,1930,2853,60291,25,5,1729939
"Sun Mar 27 11:24:57 2022",23340,942,850927,53,268,680797,129,9172,609,346,74428,1492,20188,2149,1930,2853,60291,25,5,1729939
"Mon Mar 28 11:26:00 2022",23340,942,850927,53,268,680797,129,9172,609,346,74428,1492,20188,2149,1930,2853,60291,25,5,1729939
"Tue Mar 29 11:38:51 2022",23340,942,850927,53,268,680797,129,9172,609,346,74428,1492,20188,2149,1930,2853,60291,25,5,1729939
"Tue Mar 29 13:35:17 2022",23349,943,850985,53,268,680797,129,9172,609,346,74454,1496,20193,2152,1930,2853,60380,25,5,1730134
"Wed Mar 30 11:22:35 2022",23516,944,850985,53,268,680797,129,9172,609,346,74484,1498,20200,2155,1937,2853,60724,25,5,1730695
"Thu Mar 31 11:23:19 2022",23519,944,850985,53,268,680797,129,9172,609,346,74526,1508,20206,2169,1937,2853,61212,25,5,1731258
"Fri Apr  1 11:23:42 2022",22659,902,850985,53,268,680797,129,9172,609,346,74526,1512,20210,2173,1937,2853,62123,25,6,1731279
"Sat Apr  2 11:22:11 2022",22733,906,850987,53,268,680797,129,9172,609,346,74538,1513,20210,2174,1937,2853,62131,25,6,1731381
"Sun Apr  3 11:22:03 2022",22733,906,850983,53,268,680797,129,9172,609,346,74538,1513,20210,2174,1937,2853,62131,25,6,1731377
"Mon Apr  4 11:23:42 2022",22733,906,850980,53,268,680797,129,9172,609,346,74538,1513,20210,2174,1937,2853,62131,25,6,1731374
"Tue Apr  5 11:24:29 2022",22756,911,850980,53,268,681428,129,9172,612,346,74540,1513,20211,2174,1937,2853,62200,25,6,1732108
"Wed Apr  6 11:23:31 2022",22769,913,850980,53,268,681430,129,9172,614,346,74548,1513,20213,2175,1940,2853,62202,25,6,1732143
"Thu Apr  7 11:24:48 2022",22818,915,850981,53,268,681430,129,9181,614,346,74573,1514,20216,2178,1944,2853,62202,25,6,1732240
"Fri Apr  8 11:24:34 2022",22867,917,850981,53,268,681432,129,9181,614,346,74573,1515,20216,2179,1944,2853,62390,25,6,1732483
"Sat Apr  9 11:28:08 2022",22871,917,850985,53,269,681430,129,9181,614,346,74573,1515,20216,2179,1948,2853,62413,25,6,1732517
"Sun Apr 10 11:22:49 2022",22871,917,850985,53,269,681430,129,9181,614,346,74573,1515,20216,2179,1948,2853,62413,25,6,1732517
"Mon Apr 11 11:26:21 2022",22871,917,850985,53,269,681430,129,9181,614,346,74573,1515,20216,2179,1948,2853,62413,25,6,1732517
"Tue Apr 12 11:24:13 2022",22895,918,850985,53,269,681430,129,9181,615,346,74573,1518,20216,2181,1948,2853,62445,25,6,1732580
"Wed Apr 13 11:27:08 2022",22954,920,850985,53,269,681430,129,9183,616,346,74573,1518,20216,2182,1948,2853,62444,25,6,1732644
"Thu Apr 14 11:23:33 2022",22954,920,850985,53,269,681430,129,9183,616,346,74574,1518,20216,2183,1948,2853,62444,25,6,1732646
"Fri Apr 15 11:23:06 2022",22956,920,850999,53,269,681430,129,9188,616,346,74576,1520,20216,2185,1951,2853,62444,25,6,1732676
"Sat Apr 16 11:22:50 2022",22956,920,850999,53,269,681430,129,9188,616,346,74576,1520,20216,2185,1951,2853,62444,25,6,1732676
"Sun Apr 17 11:22:10 2022",22956,920,850999,53,269,681430,129,9188,616,346,74576,1520,20216,2185,1951,2853,62444,25,6,1732676
"Mon Apr 18 11:26:47 2022",22956,920,850999,53,269,681430,129,9188,616,346,74576,1520,20216,2185,1951,2853,62444,25,6,1732676
"Tue Apr 19 11:24:47 2022",22956,920,850999,53,269,681430,129,9188,616,346,74576,1520,20216,2185,1951,2853,62444,25,6,1732676
"Wed Apr 20 11:23:42 2022",22957,920,850999,53,269,681436,129,9189,617,346,74591,1521,20216,2188,1951,2853,62463,25,6,1732723
"Thu Apr 21 11:24:09 2022",22963,920,850999,53,269,681434,129,9194,617,346,74594,1525,20216,2192,1951,2853,62463,25,6,1732743
"Fri Apr 22 11:25:28 2022",22978,921,850999,53,269,681443,129,9217,618,346,74594,1528,20216,2195,1954,2853,62502,25,6,1732840
"Sat Apr 23 11:25:21 2022",22978,922,850999,53,269,681464,129,9218,618,346,74595,1529,20216,2197,1954,2853,62536,25,6,1732901
"Sun Apr 24 11:25:39 2022",22978,922,850999,53,269,681464,129,9218,618,346,74595,1529,20216,2197,1954,2853,62536,25,6,1732901
"Mon Apr 25 11:23:42 2022",22978,922,850999,53,269,681464,129,9218,618,346,74595,1529,20216,2197,1954,2853,62536,25,6,1732901
"Tue Apr 26 11:23:48 2022",22987,922,850999,53,269,681464,129,9219,619,346,74599,1533,20218,2202,1959,2853,62556,25,6,1732952
"Wed Apr 27 11:23:41 2022",23045,924,851016,53,270,687823,129,9243,621,346,74639,1536,20223,2205,1959,2853,62672,25,6,1739582
"Thu Apr 28 11:24:33 2022",23144,927,851081,53,270,688494,130,9363,626,346,74659,1539,20245,2211,1964,2853,62893,25,6,1740823
"Fri Apr 29 11:24:38 2022",23296,928,853618,53,270,694827,131,9363,628,347,74774,1541,20257,2228,1967,2853,63038,25,13,1750144
"Sat Apr 30 11:23:23 2022",23508,932,854760,53,271,703872,131,9381,629,347,74871,1549,20265,2241,1978,2853,64349,25,13,1762015
"Sun May  1 11:23:54 2022",23050,872,854871,53,271,703872,131,9381,629,347,74871,1549,20265,2241,1978,2853,64349,25,13,1761608
"Mon May  2 11:29:52 2022",23050,872,854871,53,271,703872,131,9381,629,347,74871,1549,20265,2241,1978,2853,64349,25,13,1761608
"Tue May  3 11:28:57 2022",23196,876,855659,53,272,705434,131,9460,630,347,74873,1551,20265,2245,1984,2853,64363,25,13,1764217
"Wed May  4 11:24:39 2022",23255,879,855659,53,272,716898,132,9460,631,347,74895,1551,20265,2245,1984,2853,64368,25,13,1775772
"Thu May  5 11:24:08 2022",23385,883,855693,53,273,716903,132,9460,631,347,74899,1553,20266,2247,1992,2853,64368,25,13,1775963
"Fri May  6 11:27:24 2022",23414,887,855693,53,273,717052,132,9460,631,347,74899,1553,20266,2247,1992,2853,64414,25,13,1776191
"Sat May  7 11:27:16 2022",23417,887,855734,53,273,717052,132,9460,631,347,74899,1553,20266,2247,1992,2853,64424,25,13,1776245
"Sun May  8 11:23:30 2022",23417,887,855734,53,273,717052,132,9460,631,347,74899,1553,20266,2247,1992,2853,64424,25,13,1776245
"Mon May  9 11:28:07 2022",23417,887,855734,53,273,717052,132,9460,631,347,74899,1553,20266,2247,1992,2853,64424,25,13,1776245
"Tue May 10 11:25:43 2022",23667,888,855737,53,273,717052,132,9461,631,347,74905,1554,20267,2248,1999,2853,64456,25,13,1776548
"Wed May 11 11:27:36 2022",23674,888,855780,53,274,717052,132,9459,631,347,74925,1556,20267,2251,2006,2853,64456,25,13,1776629
"Thu May 12 11:27:05 2022",23674,888,855780,53,274,717052,132,9459,631,347,74930,1557,20267,2252,2006,2853,64456,25,13,1776636
"Fri May 13 11:24:42 2022",23675,888,855780,53,274,717052,132,9459,631,347,74930,1558,20267,2253,2017,2853,64460,25,13,1776654
"Sat May 14 11:22:57 2022",23878,888,855840,53,274,717052,132,9459,631,347,74930,1558,20267,2253,2031,2853,64460,25,13,1776931
"Sun May 15 11:27:01 2022",23878,888,855840,53,274,717052,132,9459,631,347,74930,1558,20267,2253,2031,2853,64460,25,13,1776931
"Mon May 16 11:26:35 2022",23878,888,855840,53,274,717052,132,9459,631,347,74930,1558,20267,2253,2031,2853,64460,25,13,1776931
"Tue May 17 11:25:01 2022",23885,888,855840,53,274,717052,132,9459,631,347,74931,1558,20267,2254,2041,2853,64460,25,13,1776950
"Wed May 18 11:25:01 2022",23892,890,856575,53,277,717052,132,9459,631,347,74931,1559,20267,2257,2044,2853,64460,25,13,1777704
"Thu May 19 11:26:23 2022",23975,890,855949,53,279,717052,132,9459,631,347,74931,1559,20267,2257,2048,2853,64520,25,13,1777227
"Fri May 20 11:25:42 2022",23989,890,855960,53,280,717052,132,9459,631,347,74942,1561,20267,2259,2048,2853,64532,25,13,1777280
"Sat May 21 11:24:25 2022",23989,890,855960,53,281,717052,132,9459,631,347,74942,1562,20267,2260,2048,2853,64532,25,13,1777283
"Sun May 22 11:26:08 2022",23989,890,855960,53,281,717052,132,9459,631,347,74942,1562,20267,2260,2048,2853,64532,25,13,1777283
"Mon May 23 11:24:41 2022",23989,890,855960,53,281,717052,132,9459,631,347,74942,1562,20267,2260,2048,2853,64532,25,13,1777283
