"year/month","downloads","pageviews","id"
"202010","0","0","2f1874b4-081b-445e-9d56-6807de2dafd4"
"202011","0","0","2f1874b4-081b-445e-9d56-6807de2dafd4"
"202012","3","9","2f1874b4-081b-445e-9d56-6807de2dafd4"
"202101","20","41","2f1874b4-081b-445e-9d56-6807de2dafd4"
"202006","0","0","ee3390c2-111e-429a-92b3-7b72eec309fe"
"202007","0","0","ee3390c2-111e-429a-92b3-7b72eec309fe"
"202008","0","0","ee3390c2-111e-429a-92b3-7b72eec309fe"
"202009","0","0","ee3390c2-111e-429a-92b3-7b72eec309fe"
"202010","0","0","ee3390c2-111e-429a-92b3-7b72eec309fe"
"202011","0","8","ee3390c2-111e-429a-92b3-7b72eec309fe"
"202012","0","0","ee3390c2-111e-429a-92b3-7b72eec309fe"
"202101","0","0","ee3390c2-111e-429a-92b3-7b72eec309fe"
"202006","2","2","2531e080-bf87-4ef5-a1fd-2ad345bec22b"
"202007","0","0","2531e080-bf87-4ef5-a1fd-2ad345bec22b"
"202008","0","3","2531e080-bf87-4ef5-a1fd-2ad345bec22b"
"202009","1","1","2531e080-bf87-4ef5-a1fd-2ad345bec22b"
"202010","0","1","2531e080-bf87-4ef5-a1fd-2ad345bec22b"
"202011","3","3","2531e080-bf87-4ef5-a1fd-2ad345bec22b"
"202012","2","8","2531e080-bf87-4ef5-a1fd-2ad345bec22b"
"202101","4","8","2531e080-bf87-4ef5-a1fd-2ad345bec22b"
"202006","0","0","642bcdf9-261f-40c0-8f00-7a9c2294b617"
"202007","0","0","642bcdf9-261f-40c0-8f00-7a9c2294b617"
"202008","0","0","642bcdf9-261f-40c0-8f00-7a9c2294b617"
"202009","0","0","642bcdf9-261f-40c0-8f00-7a9c2294b617"
"202010","0","0","642bcdf9-261f-40c0-8f00-7a9c2294b617"
"202011","0","0","642bcdf9-261f-40c0-8f00-7a9c2294b617"
"202012","0","0","642bcdf9-261f-40c0-8f00-7a9c2294b617"
"202101","0","0","642bcdf9-261f-40c0-8f00-7a9c2294b617"
"202006","0","0","5f22c052-f555-49b9-865d-2d2f60d73b38"
"202007","0","0","5f22c052-f555-49b9-865d-2d2f60d73b38"
"202008","0","0","5f22c052-f555-49b9-865d-2d2f60d73b38"
"202009","1","1","5f22c052-f555-49b9-865d-2d2f60d73b38"
"202010","0","0","5f22c052-f555-49b9-865d-2d2f60d73b38"
"202011","1","1","5f22c052-f555-49b9-865d-2d2f60d73b38"
"202012","1","1","5f22c052-f555-49b9-865d-2d2f60d73b38"
"202101","0","2","5f22c052-f555-49b9-865d-2d2f60d73b38"
"202006","0","0","cf69ab87-c86e-4a6e-be12-e193cfe98383"
"202007","4","4","cf69ab87-c86e-4a6e-be12-e193cfe98383"
"202008","0","0","cf69ab87-c86e-4a6e-be12-e193cfe98383"
"202009","1","0","cf69ab87-c86e-4a6e-be12-e193cfe98383"
"202010","1","0","cf69ab87-c86e-4a6e-be12-e193cfe98383"
"202011","1","2","cf69ab87-c86e-4a6e-be12-e193cfe98383"
"202012","0","0","cf69ab87-c86e-4a6e-be12-e193cfe98383"
"202101","0","0","cf69ab87-c86e-4a6e-be12-e193cfe98383"
"202006","2","2","26dc6d57-58af-4b94-9eee-e641922bf7a7"
"202007","4","4","26dc6d57-58af-4b94-9eee-e641922bf7a7"
"202008","0","1","26dc6d57-58af-4b94-9eee-e641922bf7a7"
"202009","1","2","26dc6d57-58af-4b94-9eee-e641922bf7a7"
"202010","2","2","26dc6d57-58af-4b94-9eee-e641922bf7a7"
"202011","2","5","26dc6d57-58af-4b94-9eee-e641922bf7a7"
"202012","0","0","26dc6d57-58af-4b94-9eee-e641922bf7a7"
"202101","0","0","26dc6d57-58af-4b94-9eee-e641922bf7a7"
"202006","0","0","2994b3fb-a741-494c-9720-62a14882f475"
"202007","0","0","2994b3fb-a741-494c-9720-62a14882f475"
"202008","0","0","2994b3fb-a741-494c-9720-62a14882f475"
"202009","0","0","2994b3fb-a741-494c-9720-62a14882f475"
"202010","0","0","2994b3fb-a741-494c-9720-62a14882f475"
"202011","0","0","2994b3fb-a741-494c-9720-62a14882f475"
"202012","2","3","2994b3fb-a741-494c-9720-62a14882f475"
"202101","26","28","2994b3fb-a741-494c-9720-62a14882f475"
"202006","0","0","bc895f26-762c-46b8-955b-013b6c2e72b9"
"202007","0","0","bc895f26-762c-46b8-955b-013b6c2e72b9"
"202008","1","2","bc895f26-762c-46b8-955b-013b6c2e72b9"
"202009","0","0","bc895f26-762c-46b8-955b-013b6c2e72b9"
"202010","0","0","bc895f26-762c-46b8-955b-013b6c2e72b9"
"202011","0","2","bc895f26-762c-46b8-955b-013b6c2e72b9"
"202012","0","0","bc895f26-762c-46b8-955b-013b6c2e72b9"
"202101","0","0","bc895f26-762c-46b8-955b-013b6c2e72b9"
"202006","0","0","26c64894-a6dc-47b0-ac7d-163a180ee0a3"
"202007","0","0","26c64894-a6dc-47b0-ac7d-163a180ee0a3"
"202008","0","0","26c64894-a6dc-47b0-ac7d-163a180ee0a3"
"202009","0","0","26c64894-a6dc-47b0-ac7d-163a180ee0a3"
"202010","0","0","26c64894-a6dc-47b0-ac7d-163a180ee0a3"
"202011","0","1","26c64894-a6dc-47b0-ac7d-163a180ee0a3"
"202012","0","0","26c64894-a6dc-47b0-ac7d-163a180ee0a3"
"202101","0","1","26c64894-a6dc-47b0-ac7d-163a180ee0a3"
"202006","0","1","7af89a1e-5fd8-499b-b6e0-fd91ec9abe77"
"202007","0","0","7af89a1e-5fd8-499b-b6e0-fd91ec9abe77"
"202008","0","0","7af89a1e-5fd8-499b-b6e0-fd91ec9abe77"
"202009","2","3","7af89a1e-5fd8-499b-b6e0-fd91ec9abe77"
"202010","1","1","7af89a1e-5fd8-499b-b6e0-fd91ec9abe77"
"202011","1","1","7af89a1e-5fd8-499b-b6e0-fd91ec9abe77"
"202012","0","2","7af89a1e-5fd8-499b-b6e0-fd91ec9abe77"
"202101","1","3","7af89a1e-5fd8-499b-b6e0-fd91ec9abe77"
"202006","1","1","227f00b4-1649-415f-85f7-ee62633dedf9"
"202007","0","0","227f00b4-1649-415f-85f7-ee62633dedf9"
"202008","0","0","227f00b4-1649-415f-85f7-ee62633dedf9"
"202009","0","0","227f00b4-1649-415f-85f7-ee62633dedf9"
"202010","1","5","227f00b4-1649-415f-85f7-ee62633dedf9"
"202011","1","1","227f00b4-1649-415f-85f7-ee62633dedf9"
"202012","0","0","227f00b4-1649-415f-85f7-ee62633dedf9"
"202101","1","1","227f00b4-1649-415f-85f7-ee62633dedf9"
"202006","0","0","5f7b1aa2-130d-4990-a5ef-6e176d5afbe1"
"202007","0","0","5f7b1aa2-130d-4990-a5ef-6e176d5afbe1"
"202008","0","0","5f7b1aa2-130d-4990-a5ef-6e176d5afbe1"
"202009","0","0","5f7b1aa2-130d-4990-a5ef-6e176d5afbe1"
"202010","1","4","5f7b1aa2-130d-4990-a5ef-6e176d5afbe1"
"202011","1","1","5f7b1aa2-130d-4990-a5ef-6e176d5afbe1"
"202012","0","0","5f7b1aa2-130d-4990-a5ef-6e176d5afbe1"
"202101","0","2","5f7b1aa2-130d-4990-a5ef-6e176d5afbe1"
"202006","0","0","d209dce2-a7b7-4907-8a50-73f0d02bc39e"
"202007","0","0","d209dce2-a7b7-4907-8a50-73f0d02bc39e"
"202008","0","0","d209dce2-a7b7-4907-8a50-73f0d02bc39e"
"202009","0","0","d209dce2-a7b7-4907-8a50-73f0d02bc39e"
"202010","2","5","d209dce2-a7b7-4907-8a50-73f0d02bc39e"
"202011","1","3","d209dce2-a7b7-4907-8a50-73f0d02bc39e"
"202012","0","0","d209dce2-a7b7-4907-8a50-73f0d02bc39e"
"202101","1","3","d209dce2-a7b7-4907-8a50-73f0d02bc39e"
"202006","0","0","a4235018-4a3c-41a1-87ee-11d7d0912dec"
"202007","0","0","a4235018-4a3c-41a1-87ee-11d7d0912dec"
"202008","0","0","a4235018-4a3c-41a1-87ee-11d7d0912dec"
"202009","0","0","a4235018-4a3c-41a1-87ee-11d7d0912dec"
"202010","1","6","a4235018-4a3c-41a1-87ee-11d7d0912dec"
"202011","1","2","a4235018-4a3c-41a1-87ee-11d7d0912dec"
"202012","0","2","a4235018-4a3c-41a1-87ee-11d7d0912dec"
"202101","2","3","a4235018-4a3c-41a1-87ee-11d7d0912dec"
"202006","0","0","691a0d31-738a-440c-b2dd-e9b905015d6c"
"202007","2","1","691a0d31-738a-440c-b2dd-e9b905015d6c"
"202008","0","0","691a0d31-738a-440c-b2dd-e9b905015d6c"
"202009","0","0","691a0d31-738a-440c-b2dd-e9b905015d6c"
"202010","2","4","691a0d31-738a-440c-b2dd-e9b905015d6c"
"202011","0","0","691a0d31-738a-440c-b2dd-e9b905015d6c"
"202012","0","0","691a0d31-738a-440c-b2dd-e9b905015d6c"
"202101","1","3","691a0d31-738a-440c-b2dd-e9b905015d6c"
"202006","0","0","afc47f4e-c060-4d73-97b4-59e99be6a55c"
"202007","0","1","afc47f4e-c060-4d73-97b4-59e99be6a55c"
"202008","0","3","afc47f4e-c060-4d73-97b4-59e99be6a55c"
"202009","2","0","afc47f4e-c060-4d73-97b4-59e99be6a55c"
"202010","0","0","afc47f4e-c060-4d73-97b4-59e99be6a55c"
"202011","0","0","afc47f4e-c060-4d73-97b4-59e99be6a55c"
"202012","1","1","afc47f4e-c060-4d73-97b4-59e99be6a55c"
"202101","0","1","afc47f4e-c060-4d73-97b4-59e99be6a55c"
"202006","0","0","3bb9d26e-e378-4b62-83d9-2b738e1d5864"
"202007","0","0","3bb9d26e-e378-4b62-83d9-2b738e1d5864"
"202008","0","0","3bb9d26e-e378-4b62-83d9-2b738e1d5864"
"202009","0","0","3bb9d26e-e378-4b62-83d9-2b738e1d5864"
"202010","1","1","3bb9d26e-e378-4b62-83d9-2b738e1d5864"
"202011","0","5","3bb9d26e-e378-4b62-83d9-2b738e1d5864"
"202012","7","13","3bb9d26e-e378-4b62-83d9-2b738e1d5864"
"202101","3","8","3bb9d26e-e378-4b62-83d9-2b738e1d5864"
"202006","0","0","2b5dfdc7-e52f-4da4-bb5b-aea268e91758"
"202007","2","1","2b5dfdc7-e52f-4da4-bb5b-aea268e91758"
"202008","0","3","2b5dfdc7-e52f-4da4-bb5b-aea268e91758"
"202009","0","0","2b5dfdc7-e52f-4da4-bb5b-aea268e91758"
"202010","4","7","2b5dfdc7-e52f-4da4-bb5b-aea268e91758"
"202011","2","9","2b5dfdc7-e52f-4da4-bb5b-aea268e91758"
"202012","1","2","2b5dfdc7-e52f-4da4-bb5b-aea268e91758"
"202101","1","2","2b5dfdc7-e52f-4da4-bb5b-aea268e91758"
"202006","0","0","93430437-59ec-46f7-99de-a2e65d9e20f5"
"202007","0","0","93430437-59ec-46f7-99de-a2e65d9e20f5"
"202008","0","0","93430437-59ec-46f7-99de-a2e65d9e20f5"
"202009","0","0","93430437-59ec-46f7-99de-a2e65d9e20f5"
"202010","0","0","93430437-59ec-46f7-99de-a2e65d9e20f5"
"202011","0","0","93430437-59ec-46f7-99de-a2e65d9e20f5"
"202012","0","0","93430437-59ec-46f7-99de-a2e65d9e20f5"
"202101","0","0","93430437-59ec-46f7-99de-a2e65d9e20f5"
"202006","0","0","46b1d1c5-a628-4498-b1e0-378954bd4576"
"202007","0","0","46b1d1c5-a628-4498-b1e0-378954bd4576"
"202008","0","0","46b1d1c5-a628-4498-b1e0-378954bd4576"
"202009","0","0","46b1d1c5-a628-4498-b1e0-378954bd4576"
"202010","0","0","46b1d1c5-a628-4498-b1e0-378954bd4576"
"202011","0","0","46b1d1c5-a628-4498-b1e0-378954bd4576"
"202012","0","0","46b1d1c5-a628-4498-b1e0-378954bd4576"
"202101","0","2","46b1d1c5-a628-4498-b1e0-378954bd4576"
"202006","0","0","1c498bc2-edcd-44cb-b659-0b0dbca33bfa"
"202007","1","1","1c498bc2-edcd-44cb-b659-0b0dbca33bfa"
"202008","0","1","1c498bc2-edcd-44cb-b659-0b0dbca33bfa"
"202009","1","1","1c498bc2-edcd-44cb-b659-0b0dbca33bfa"
"202010","1","0","1c498bc2-edcd-44cb-b659-0b0dbca33bfa"
"202011","0","1","1c498bc2-edcd-44cb-b659-0b0dbca33bfa"
"202012","0","2","1c498bc2-edcd-44cb-b659-0b0dbca33bfa"
"202101","0","1","1c498bc2-edcd-44cb-b659-0b0dbca33bfa"
"202006","0","0","774d40b5-3123-48fe-8cc3-e1922a785634"
"202007","0","0","774d40b5-3123-48fe-8cc3-e1922a785634"
"202008","0","0","774d40b5-3123-48fe-8cc3-e1922a785634"
"202009","0","0","774d40b5-3123-48fe-8cc3-e1922a785634"
"202010","0","0","774d40b5-3123-48fe-8cc3-e1922a785634"
"202011","0","0","774d40b5-3123-48fe-8cc3-e1922a785634"
"202012","0","0","774d40b5-3123-48fe-8cc3-e1922a785634"
"202101","0","0","774d40b5-3123-48fe-8cc3-e1922a785634"
"202006","0","1","752cc063-3d2f-4cea-adda-a07be7b1fb48"
"202007","0","0","752cc063-3d2f-4cea-adda-a07be7b1fb48"
"202008","2","9","752cc063-3d2f-4cea-adda-a07be7b1fb48"
"202009","0","1","752cc063-3d2f-4cea-adda-a07be7b1fb48"
"202010","1","1","752cc063-3d2f-4cea-adda-a07be7b1fb48"
"202011","0","0","752cc063-3d2f-4cea-adda-a07be7b1fb48"
"202012","0","1","752cc063-3d2f-4cea-adda-a07be7b1fb48"
"202101","2","2","752cc063-3d2f-4cea-adda-a07be7b1fb48"
"202006","0","0","a27ceb19-d6c8-4aab-92db-10a86a6b80c7"
"202007","0","0","a27ceb19-d6c8-4aab-92db-10a86a6b80c7"
"202008","0","0","a27ceb19-d6c8-4aab-92db-10a86a6b80c7"
"202009","0","0","a27ceb19-d6c8-4aab-92db-10a86a6b80c7"
"202010","0","0","a27ceb19-d6c8-4aab-92db-10a86a6b80c7"
"202011","0","0","a27ceb19-d6c8-4aab-92db-10a86a6b80c7"
"202012","0","0","a27ceb19-d6c8-4aab-92db-10a86a6b80c7"
"202101","4","4","a27ceb19-d6c8-4aab-92db-10a86a6b80c7"
"202006","1","3","01cd2209-f0a8-4555-b76e-44b832d62410"
"202007","1","1","01cd2209-f0a8-4555-b76e-44b832d62410"
"202008","0","0","01cd2209-f0a8-4555-b76e-44b832d62410"
"202009","1","1","01cd2209-f0a8-4555-b76e-44b832d62410"
"202010","1","9","01cd2209-f0a8-4555-b76e-44b832d62410"
"202011","1","2","01cd2209-f0a8-4555-b76e-44b832d62410"
"202012","1","1","01cd2209-f0a8-4555-b76e-44b832d62410"
"202101","0","1","01cd2209-f0a8-4555-b76e-44b832d62410"
"202006","0","0","ba0fc81b-f162-42ed-b751-b25c0cb024b1"
"202007","0","0","ba0fc81b-f162-42ed-b751-b25c0cb024b1"
"202008","5","7","ba0fc81b-f162-42ed-b751-b25c0cb024b1"
"202009","1","2","ba0fc81b-f162-42ed-b751-b25c0cb024b1"
"202010","0","0","ba0fc81b-f162-42ed-b751-b25c0cb024b1"
"202011","2","2","ba0fc81b-f162-42ed-b751-b25c0cb024b1"
"202012","0","1","ba0fc81b-f162-42ed-b751-b25c0cb024b1"
"202101","0","0","ba0fc81b-f162-42ed-b751-b25c0cb024b1"
"202006","0","0","3f2dbda5-ca11-4925-9548-6da67e664407"
"202007","0","0","3f2dbda5-ca11-4925-9548-6da67e664407"
"202008","0","2","3f2dbda5-ca11-4925-9548-6da67e664407"
"202009","0","0","3f2dbda5-ca11-4925-9548-6da67e664407"
"202010","0","2","3f2dbda5-ca11-4925-9548-6da67e664407"
"202011","0","1","3f2dbda5-ca11-4925-9548-6da67e664407"
"202012","0","0","3f2dbda5-ca11-4925-9548-6da67e664407"
"202101","0","0","3f2dbda5-ca11-4925-9548-6da67e664407"
"202006","0","0","5015ccd2-619c-45f8-af61-25fd31c6f8d8"
"202007","1","1","5015ccd2-619c-45f8-af61-25fd31c6f8d8"
"202008","0","0","5015ccd2-619c-45f8-af61-25fd31c6f8d8"
"202009","0","0","5015ccd2-619c-45f8-af61-25fd31c6f8d8"
"202010","0","0","5015ccd2-619c-45f8-af61-25fd31c6f8d8"
"202011","0","0","5015ccd2-619c-45f8-af61-25fd31c6f8d8"
"202012","0","0","5015ccd2-619c-45f8-af61-25fd31c6f8d8"
"202101","0","0","5015ccd2-619c-45f8-af61-25fd31c6f8d8"
"202006","0","1","34126bb2-2529-476a-8430-6d9b032c292a"
"202007","0","0","34126bb2-2529-476a-8430-6d9b032c292a"
"202008","0","0","34126bb2-2529-476a-8430-6d9b032c292a"
"202009","0","0","34126bb2-2529-476a-8430-6d9b032c292a"
"202010","0","1","34126bb2-2529-476a-8430-6d9b032c292a"
"202011","0","1","34126bb2-2529-476a-8430-6d9b032c292a"
"202012","0","0","34126bb2-2529-476a-8430-6d9b032c292a"
"202101","0","0","34126bb2-2529-476a-8430-6d9b032c292a"
"202006","1","2","94b3fb45-677d-4d4a-80b8-47a7cbb475e5"
"202007","0","0","94b3fb45-677d-4d4a-80b8-47a7cbb475e5"
"202008","0","2","94b3fb45-677d-4d4a-80b8-47a7cbb475e5"
"202009","0","0","94b3fb45-677d-4d4a-80b8-47a7cbb475e5"
"202010","0","0","94b3fb45-677d-4d4a-80b8-47a7cbb475e5"
"202011","0","0","94b3fb45-677d-4d4a-80b8-47a7cbb475e5"
"202012","0","0","94b3fb45-677d-4d4a-80b8-47a7cbb475e5"
"202101","0","0","94b3fb45-677d-4d4a-80b8-47a7cbb475e5"
"202006","2","4","758c0d37-7e7e-4b53-8309-483701f292ba"
"202007","1","2","758c0d37-7e7e-4b53-8309-483701f292ba"
"202008","3","6","758c0d37-7e7e-4b53-8309-483701f292ba"
"202009","0","0","758c0d37-7e7e-4b53-8309-483701f292ba"
"202010","2","2","758c0d37-7e7e-4b53-8309-483701f292ba"
"202011","7","10","758c0d37-7e7e-4b53-8309-483701f292ba"
"202012","8","11","758c0d37-7e7e-4b53-8309-483701f292ba"
"202101","1","1","758c0d37-7e7e-4b53-8309-483701f292ba"
"202006","0","0","6dd07e85-1d4b-4cfa-b4f4-ac7a16ebb127"
"202007","1","2","6dd07e85-1d4b-4cfa-b4f4-ac7a16ebb127"
"202008","1","3","6dd07e85-1d4b-4cfa-b4f4-ac7a16ebb127"
"202009","3","5","6dd07e85-1d4b-4cfa-b4f4-ac7a16ebb127"
"202010","2","4","6dd07e85-1d4b-4cfa-b4f4-ac7a16ebb127"
"202011","4","4","6dd07e85-1d4b-4cfa-b4f4-ac7a16ebb127"
"202012","0","1","6dd07e85-1d4b-4cfa-b4f4-ac7a16ebb127"
"202101","0","0","6dd07e85-1d4b-4cfa-b4f4-ac7a16ebb127"
"202006","0","0","7aeb19db-9b4b-40db-a294-39efa90ce90a"
"202007","0","0","7aeb19db-9b4b-40db-a294-39efa90ce90a"
"202008","0","0","7aeb19db-9b4b-40db-a294-39efa90ce90a"
"202009","0","0","7aeb19db-9b4b-40db-a294-39efa90ce90a"
"202010","1","2","7aeb19db-9b4b-40db-a294-39efa90ce90a"
"202011","0","1","7aeb19db-9b4b-40db-a294-39efa90ce90a"
"202012","0","0","7aeb19db-9b4b-40db-a294-39efa90ce90a"
"202101","0","1","7aeb19db-9b4b-40db-a294-39efa90ce90a"
"202006","0","0","b20a6c5b-2a36-4450-bf15-330d37178e3a"
"202007","0","0","b20a6c5b-2a36-4450-bf15-330d37178e3a"
"202008","0","0","b20a6c5b-2a36-4450-bf15-330d37178e3a"
"202009","0","0","b20a6c5b-2a36-4450-bf15-330d37178e3a"
"202010","0","0","b20a6c5b-2a36-4450-bf15-330d37178e3a"
"202011","0","5","b20a6c5b-2a36-4450-bf15-330d37178e3a"
"202012","0","0","b20a6c5b-2a36-4450-bf15-330d37178e3a"
"202101","0","0","b20a6c5b-2a36-4450-bf15-330d37178e3a"
"202006","15","18","04baf502-a961-4173-ab87-b054128b9cac"
"202007","7","10","04baf502-a961-4173-ab87-b054128b9cac"
"202008","12","16","04baf502-a961-4173-ab87-b054128b9cac"
"202009","5","6","04baf502-a961-4173-ab87-b054128b9cac"
"202010","16","16","04baf502-a961-4173-ab87-b054128b9cac"
"202011","12","17","04baf502-a961-4173-ab87-b054128b9cac"
"202012","6","8","04baf502-a961-4173-ab87-b054128b9cac"
"202101","16","20","04baf502-a961-4173-ab87-b054128b9cac"
"202006","35","62","5daf5d61-60db-4222-95a5-ad66808d9f1a"
"202007","8","14","5daf5d61-60db-4222-95a5-ad66808d9f1a"
"202008","10","38","5daf5d61-60db-4222-95a5-ad66808d9f1a"
"202009","22","15","5daf5d61-60db-4222-95a5-ad66808d9f1a"
"202010","46","142","5daf5d61-60db-4222-95a5-ad66808d9f1a"
"202011","45","134","5daf5d61-60db-4222-95a5-ad66808d9f1a"
"202012","34","64","5daf5d61-60db-4222-95a5-ad66808d9f1a"
"202101","26","72","5daf5d61-60db-4222-95a5-ad66808d9f1a"
"202006","0","1","ce0ebe2d-6a24-45a6-a2b2-ecb63c1ae9cf"
"202007","0","0","ce0ebe2d-6a24-45a6-a2b2-ecb63c1ae9cf"
"202008","0","0","ce0ebe2d-6a24-45a6-a2b2-ecb63c1ae9cf"
"202009","0","0","ce0ebe2d-6a24-45a6-a2b2-ecb63c1ae9cf"
"202010","3","5","ce0ebe2d-6a24-45a6-a2b2-ecb63c1ae9cf"
"202011","0","3","ce0ebe2d-6a24-45a6-a2b2-ecb63c1ae9cf"
"202012","0","0","ce0ebe2d-6a24-45a6-a2b2-ecb63c1ae9cf"
"202101","0","0","ce0ebe2d-6a24-45a6-a2b2-ecb63c1ae9cf"
"202006","0","0","f1f5912b-2474-43c9-b942-b4bef1cd737f"
"202007","0","0","f1f5912b-2474-43c9-b942-b4bef1cd737f"
"202008","0","0","f1f5912b-2474-43c9-b942-b4bef1cd737f"
"202009","0","0","f1f5912b-2474-43c9-b942-b4bef1cd737f"
"202010","0","0","f1f5912b-2474-43c9-b942-b4bef1cd737f"
"202011","0","0","f1f5912b-2474-43c9-b942-b4bef1cd737f"
"202012","0","0","f1f5912b-2474-43c9-b942-b4bef1cd737f"
"202101","0","0","f1f5912b-2474-43c9-b942-b4bef1cd737f"
"202006","0","0","46faf642-c185-4836-ba48-5435c4c25072"
"202007","0","0","46faf642-c185-4836-ba48-5435c4c25072"
"202008","0","0","46faf642-c185-4836-ba48-5435c4c25072"
"202009","0","0","46faf642-c185-4836-ba48-5435c4c25072"
"202010","0","0","46faf642-c185-4836-ba48-5435c4c25072"
"202011","0","0","46faf642-c185-4836-ba48-5435c4c25072"
"202012","0","0","46faf642-c185-4836-ba48-5435c4c25072"
"202101","2","2","46faf642-c185-4836-ba48-5435c4c25072"
"202006","0","0","7315af9c-6b3b-466d-8542-d725707622cf"
"202007","0","0","7315af9c-6b3b-466d-8542-d725707622cf"
"202008","0","0","7315af9c-6b3b-466d-8542-d725707622cf"
"202009","0","0","7315af9c-6b3b-466d-8542-d725707622cf"
"202010","0","0","7315af9c-6b3b-466d-8542-d725707622cf"
"202011","0","0","7315af9c-6b3b-466d-8542-d725707622cf"
"202012","0","0","7315af9c-6b3b-466d-8542-d725707622cf"
"202101","0","0","7315af9c-6b3b-466d-8542-d725707622cf"
"202006","0","0","33cf2b52-e922-448f-b7a2-d30960f5a960"
"202007","0","0","33cf2b52-e922-448f-b7a2-d30960f5a960"
"202008","0","1","33cf2b52-e922-448f-b7a2-d30960f5a960"
"202009","3","6","33cf2b52-e922-448f-b7a2-d30960f5a960"
"202010","1","2","33cf2b52-e922-448f-b7a2-d30960f5a960"
"202011","1","3","33cf2b52-e922-448f-b7a2-d30960f5a960"
"202012","0","3","33cf2b52-e922-448f-b7a2-d30960f5a960"
"202101","4","3","33cf2b52-e922-448f-b7a2-d30960f5a960"
"202006","3","1","77be6f37-28ce-4538-a688-e4709864e17b"
"202007","0","0","77be6f37-28ce-4538-a688-e4709864e17b"
"202008","0","0","77be6f37-28ce-4538-a688-e4709864e17b"
"202009","0","0","77be6f37-28ce-4538-a688-e4709864e17b"
"202010","0","0","77be6f37-28ce-4538-a688-e4709864e17b"
"202011","0","0","77be6f37-28ce-4538-a688-e4709864e17b"
"202012","0","0","77be6f37-28ce-4538-a688-e4709864e17b"
"202101","0","0","77be6f37-28ce-4538-a688-e4709864e17b"
"202006","0","0","0f1c7933-1577-419f-bdca-1a30790c013d"
"202007","0","0","0f1c7933-1577-419f-bdca-1a30790c013d"
"202008","0","0","0f1c7933-1577-419f-bdca-1a30790c013d"
"202009","0","0","0f1c7933-1577-419f-bdca-1a30790c013d"
"202010","0","0","0f1c7933-1577-419f-bdca-1a30790c013d"
"202011","0","0","0f1c7933-1577-419f-bdca-1a30790c013d"
"202012","0","0","0f1c7933-1577-419f-bdca-1a30790c013d"
"202101","0","1","0f1c7933-1577-419f-bdca-1a30790c013d"
"202006","0","0","81181273-4196-491a-a571-b7b3a2ae57ce"
"202007","0","0","81181273-4196-491a-a571-b7b3a2ae57ce"
"202008","1","1","81181273-4196-491a-a571-b7b3a2ae57ce"
"202009","1","1","81181273-4196-491a-a571-b7b3a2ae57ce"
"202010","1","1","81181273-4196-491a-a571-b7b3a2ae57ce"
"202011","1","2","81181273-4196-491a-a571-b7b3a2ae57ce"
"202012","1","2","81181273-4196-491a-a571-b7b3a2ae57ce"
"202101","0","1","81181273-4196-491a-a571-b7b3a2ae57ce"
"202006","0","1","180aee19-c8bc-486e-adac-8cc865bcb6d8"
"202007","0","0","180aee19-c8bc-486e-adac-8cc865bcb6d8"
"202008","0","0","180aee19-c8bc-486e-adac-8cc865bcb6d8"
"202009","0","0","180aee19-c8bc-486e-adac-8cc865bcb6d8"
"202010","0","1","180aee19-c8bc-486e-adac-8cc865bcb6d8"
"202011","0","0","180aee19-c8bc-486e-adac-8cc865bcb6d8"
"202012","0","0","180aee19-c8bc-486e-adac-8cc865bcb6d8"
"202101","0","0","180aee19-c8bc-486e-adac-8cc865bcb6d8"
"202006","0","0","d6b9cdb2-3018-40c0-aa7a-597c935bc9eb"
"202007","0","0","d6b9cdb2-3018-40c0-aa7a-597c935bc9eb"
"202008","0","0","d6b9cdb2-3018-40c0-aa7a-597c935bc9eb"
"202009","0","0","d6b9cdb2-3018-40c0-aa7a-597c935bc9eb"
"202010","0","0","d6b9cdb2-3018-40c0-aa7a-597c935bc9eb"
"202011","0","0","d6b9cdb2-3018-40c0-aa7a-597c935bc9eb"
"202012","0","0","d6b9cdb2-3018-40c0-aa7a-597c935bc9eb"
"202101","1","1","d6b9cdb2-3018-40c0-aa7a-597c935bc9eb"
"202006","0","0","037405f0-7da4-4665-9690-1f0b9846da5b"
"202007","0","0","037405f0-7da4-4665-9690-1f0b9846da5b"
"202008","0","0","037405f0-7da4-4665-9690-1f0b9846da5b"
"202009","0","0","037405f0-7da4-4665-9690-1f0b9846da5b"
"202010","0","0","037405f0-7da4-4665-9690-1f0b9846da5b"
"202011","7","7","037405f0-7da4-4665-9690-1f0b9846da5b"
"202012","2","4","037405f0-7da4-4665-9690-1f0b9846da5b"
"202101","0","1","037405f0-7da4-4665-9690-1f0b9846da5b"
"202006","0","1","448d830a-daa0-4664-b3ac-92dfd2969071"
"202007","0","0","448d830a-daa0-4664-b3ac-92dfd2969071"
"202008","0","7","448d830a-daa0-4664-b3ac-92dfd2969071"
"202009","0","0","448d830a-daa0-4664-b3ac-92dfd2969071"
"202010","0","1","448d830a-daa0-4664-b3ac-92dfd2969071"
"202011","0","0","448d830a-daa0-4664-b3ac-92dfd2969071"
"202012","0","2","448d830a-daa0-4664-b3ac-92dfd2969071"
"202101","0","0","448d830a-daa0-4664-b3ac-92dfd2969071"
"202006","12","20","5814c88b-45ec-458e-84b5-7dd68f7593ae"
"202007","5","11","5814c88b-45ec-458e-84b5-7dd68f7593ae"
